arm,run,engine_rank,engine_port,series,minute,value
llm-d,260831_2128_exp109r1_llmdslot75_shift,2,8003,kv_cache_usage_pct,35.0294,44.0716
llm-d,260831_2128_exp109r1_llmdslot75_shift,2,8003,kv_cache_usage_pct,35.0460,43.7459
llm-d,260831_2128_exp109r1_llmdslot75_shift,2,8003,kv_cache_usage_pct,35.0627,43.4908
llm-d,260831_2128_exp109r1_llmdslot75_shift,2,8003,kv_cache_usage_pct,35.0794,42.2943
llm-d,260831_2128_exp109r1_llmdslot75_shift,2,8003,kv_cache_usage_pct,35.0960,43.0836
llm-d,260831_2128_exp109r1_llmdslot75_shift,2,8003,kv_cache_usage_pct,35.1127,42.5561
llm-d,260831_2128_exp109r1_llmdslot75_shift,2,8003,kv_cache_usage_pct,35.1294,43.9020
llm-d,260831_2128_exp109r1_llmdslot75_shift,2,8003,kv_cache_usage_pct,35.1460,42.5545
llm-d,260831_2128_exp109r1_llmdslot75_shift,2,8003,kv_cache_usage_pct,35.1627,44.1798
llm-d,260831_2128_exp109r1_llmdslot75_shift,2,8003,kv_cache_usage_pct,35.1794,43.1358
llm-d,260831_2128_exp109r1_llmdslot75_shift,2,8003,kv_cache_usage_pct,35.1960,41.1391
llm-d,260831_2128_exp109r1_llmdslot75_shift,2,8003,kv_cache_usage_pct,35.2127,41.3059
llm-d,260831_2128_exp109r1_llmdslot75_shift,2,8003,kv_cache_usage_pct,35.2294,42.5941
llm-d,260831_2128_exp109r1_llmdslot75_shift,2,8003,kv_cache_usage_pct,35.2460,45.0847
llm-d,260831_2128_exp109r1_llmdslot75_shift,2,8003,kv_cache_usage_pct,35.2627,47.1773
llm-d,260831_2128_exp109r1_llmdslot75_shift,2,8003,kv_cache_usage_pct,35.2794,49.1798
llm-d,260831_2128_exp109r1_llmdslot75_shift,2,8003,kv_cache_usage_pct,35.2960,51.2358
llm-d,260831_2128_exp109r1_llmdslot75_shift,2,8003,kv_cache_usage_pct,35.3127,53.9794
llm-d,260831_2128_exp109r1_llmdslot75_shift,2,8003,kv_cache_usage_pct,35.3294,55.0893
llm-d,260831_2128_exp109r1_llmdslot75_shift,2,8003,kv_cache_usage_pct,35.3460,53.3862
llm-d,260831_2128_exp109r1_llmdslot75_shift,2,8003,kv_cache_usage_pct,35.3627,54.7881
llm-d,260831_2128_exp109r1_llmdslot75_shift,2,8003,kv_cache_usage_pct,35.3794,55.0623
llm-d,260831_2128_exp109r1_llmdslot75_shift,2,8003,kv_cache_usage_pct,35.3960,51.9329
llm-d,260831_2128_exp109r1_llmdslot75_shift,2,8003,kv_cache_usage_pct,35.4127,52.6498
llm-d,260831_2128_exp109r1_llmdslot75_shift,2,8003,kv_cache_usage_pct,35.4294,51.4623
llm-d,260831_2128_exp109r1_llmdslot75_shift,2,8003,kv_cache_usage_pct,35.4460,50.9550
llm-d,260831_2128_exp109r1_llmdslot75_shift,2,8003,kv_cache_usage_pct,35.4627,52.1214
llm-d,260831_2128_exp109r1_llmdslot75_shift,2,8003,kv_cache_usage_pct,35.4794,50.5244
llm-d,260831_2128_exp109r1_llmdslot75_shift,2,8003,kv_cache_usage_pct,35.4960,49.6532
llm-d,260831_2128_exp109r1_llmdslot75_shift,2,8003,kv_cache_usage_pct,35.5127,48.6735
llm-d,260831_2128_exp109r1_llmdslot75_shift,2,8003,kv_cache_usage_pct,35.5294,47.2627
llm-d,260831_2128_exp109r1_llmdslot75_shift,2,8003,kv_cache_usage_pct,35.5460,44.3654
llm-d,260831_2128_exp109r1_llmdslot75_shift,2,8003,kv_cache_usage_pct,35.5627,42.2725
llm-d,260831_2128_exp109r1_llmdslot75_shift,2,8003,kv_cache_usage_pct,35.5794,41.4710
llm-d,260831_2128_exp109r1_llmdslot75_shift,2,8003,kv_cache_usage_pct,35.5960,40.3560
llm-d,260831_2128_exp109r1_llmdslot75_shift,2,8003,kv_cache_usage_pct,35.6127,39.8202
llm-d,260831_2128_exp109r1_llmdslot75_shift,2,8003,kv_cache_usage_pct,35.6294,40.1236
llm-d,260831_2128_exp109r1_llmdslot75_shift,2,8003,kv_cache_usage_pct,35.6460,41.0870
llm-d,260831_2128_exp109r1_llmdslot75_shift,2,8003,kv_cache_usage_pct,35.6627,41.5935
llm-d,260831_2128_exp109r1_llmdslot75_shift,2,8003,kv_cache_usage_pct,35.6794,39.6795
llm-d,260831_2128_exp109r1_llmdslot75_shift,2,8003,kv_cache_usage_pct,35.6960,40.8995
llm-d,260831_2128_exp109r1_llmdslot75_shift,2,8003,kv_cache_usage_pct,35.7127,40.0182
llm-d,260831_2128_exp109r1_llmdslot75_shift,2,8003,kv_cache_usage_pct,35.7294,40.9591
llm-d,260831_2128_exp109r1_llmdslot75_shift,2,8003,kv_cache_usage_pct,35.7460,40.9688
llm-d,260831_2128_exp109r1_llmdslot75_shift,2,8003,kv_cache_usage_pct,35.7627,40.7386
llm-d,260831_2128_exp109r1_llmdslot75_shift,2,8003,kv_cache_usage_pct,35.7794,39.3544
llm-d,260831_2128_exp109r1_llmdslot75_shift,2,8003,kv_cache_usage_pct,35.7960,37.1319
llm-d,260831_2128_exp109r1_llmdslot75_shift,2,8003,kv_cache_usage_pct,35.8127,37.3619
llm-d,260831_2128_exp109r1_llmdslot75_shift,2,8003,kv_cache_usage_pct,35.8294,38.3760
llm-d,260831_2128_exp109r1_llmdslot75_shift,2,8003,kv_cache_usage_pct,35.8460,38.3591
llm-d,260831_2128_exp109r1_llmdslot75_shift,2,8003,kv_cache_usage_pct,35.8627,40.8917
llm-d,260831_2128_exp109r1_llmdslot75_shift,2,8003,kv_cache_usage_pct,35.8794,41.0325
llm-d,260831_2128_exp109r1_llmdslot75_shift,2,8003,kv_cache_usage_pct,35.8960,40.9373
llm-d,260831_2128_exp109r1_llmdslot75_shift,2,8003,kv_cache_usage_pct,35.9127,40.5159
llm-d,260831_2128_exp109r1_llmdslot75_shift,2,8003,kv_cache_usage_pct,35.9294,39.4958
llm-d,260831_2128_exp109r1_llmdslot75_shift,2,8003,kv_cache_usage_pct,35.9460,38.6763
llm-d,260831_2128_exp109r1_llmdslot75_shift,2,8003,kv_cache_usage_pct,35.9627,38.5566
llm-d,260831_2128_exp109r1_llmdslot75_shift,2,8003,kv_cache_usage_pct,35.9794,39.4965
llm-d,260831_2128_exp109r1_llmdslot75_shift,2,8003,kv_cache_usage_pct,35.9960,39.4515
llm-d,260831_2128_exp109r1_llmdslot75_shift,2,8003,kv_cache_usage_pct,36.0127,38.7432
llm-d,260831_2128_exp109r1_llmdslot75_shift,2,8003,kv_cache_usage_pct,36.0294,39.2910
llm-d,260831_2128_exp109r1_llmdslot75_shift,2,8003,kv_cache_usage_pct,36.0460,38.6114
llm-d,260831_2128_exp109r1_llmdslot75_shift,2,8003,kv_cache_usage_pct,36.0627,38.4104
llm-d,260831_2128_exp109r1_llmdslot75_shift,2,8003,kv_cache_usage_pct,36.0794,37.7174
llm-d,260831_2128_exp109r1_llmdslot75_shift,2,8003,kv_cache_usage_pct,36.0960,39.0979
llm-d,260831_2128_exp109r1_llmdslot75_shift,2,8003,kv_cache_usage_pct,36.1127,38.8020
llm-d,260831_2128_exp109r1_llmdslot75_shift,2,8003,kv_cache_usage_pct,36.1294,39.4275
llm-d,260831_2128_exp109r1_llmdslot75_shift,2,8003,kv_cache_usage_pct,36.1460,40.7056
llm-d,260831_2128_exp109r1_llmdslot75_shift,2,8003,kv_cache_usage_pct,36.1627,40.8101
llm-d,260831_2128_exp109r1_llmdslot75_shift,2,8003,kv_cache_usage_pct,36.1794,39.0095
llm-d,260831_2128_exp109r1_llmdslot75_shift,2,8003,kv_cache_usage_pct,36.1960,40.0059
llm-d,260831_2128_exp109r1_llmdslot75_shift,2,8003,kv_cache_usage_pct,36.2127,41.1281
llm-d,260831_2128_exp109r1_llmdslot75_shift,2,8003,kv_cache_usage_pct,36.2294,41.2728
llm-d,260831_2128_exp109r1_llmdslot75_shift,2,8003,kv_cache_usage_pct,36.2460,40.7124
llm-d,260831_2128_exp109r1_llmdslot75_shift,2,8003,kv_cache_usage_pct,36.2627,41.6167
llm-d,260831_2128_exp109r1_llmdslot75_shift,2,8003,kv_cache_usage_pct,36.2794,40.0798
llm-d,260831_2128_exp109r1_llmdslot75_shift,2,8003,kv_cache_usage_pct,36.2960,40.7897
llm-d,260831_2128_exp109r1_llmdslot75_shift,2,8003,kv_cache_usage_pct,36.3127,39.9527
llm-d,260831_2128_exp109r1_llmdslot75_shift,2,8003,kv_cache_usage_pct,36.3294,39.9873
llm-d,260831_2128_exp109r1_llmdslot75_shift,2,8003,kv_cache_usage_pct,36.3460,39.9863
llm-d,260831_2128_exp109r1_llmdslot75_shift,2,8003,kv_cache_usage_pct,36.3627,40.4410
llm-d,260831_2128_exp109r1_llmdslot75_shift,2,8003,kv_cache_usage_pct,36.3794,41.4203
llm-d,260831_2128_exp109r1_llmdslot75_shift,2,8003,kv_cache_usage_pct,36.3960,40.6113
llm-d,260831_2128_exp109r1_llmdslot75_shift,2,8003,kv_cache_usage_pct,36.4127,40.0121
llm-d,260831_2128_exp109r1_llmdslot75_shift,2,8003,kv_cache_usage_pct,36.4294,39.8055
llm-d,260831_2128_exp109r1_llmdslot75_shift,2,8003,kv_cache_usage_pct,36.4460,40.8123
llm-d,260831_2128_exp109r1_llmdslot75_shift,2,8003,kv_cache_usage_pct,36.4627,41.1103
llm-d,260831_2128_exp109r1_llmdslot75_shift,2,8003,kv_cache_usage_pct,36.4794,39.2312
llm-d,260831_2128_exp109r1_llmdslot75_shift,2,8003,kv_cache_usage_pct,36.4960,40.8200
llm-d,260831_2128_exp109r1_llmdslot75_shift,2,8003,kv_cache_usage_pct,36.5127,41.4170
llm-d,260831_2128_exp109r1_llmdslot75_shift,2,8003,kv_cache_usage_pct,36.5294,42.2997
llm-d,260831_2128_exp109r1_llmdslot75_shift,2,8003,kv_cache_usage_pct,36.5460,41.2394
llm-d,260831_2128_exp109r1_llmdslot75_shift,2,8003,kv_cache_usage_pct,36.5627,40.6113
llm-d,260831_2128_exp109r1_llmdslot75_shift,2,8003,kv_cache_usage_pct,36.5794,40.8738
llm-d,260831_2128_exp109r1_llmdslot75_shift,2,8003,kv_cache_usage_pct,36.5960,41.2016
llm-d,260831_2128_exp109r1_llmdslot75_shift,2,8003,kv_cache_usage_pct,36.6127,41.9041
llm-d,260831_2128_exp109r1_llmdslot75_shift,2,8003,kv_cache_usage_pct,36.6294,41.7293
llm-d,260831_2128_exp109r1_llmdslot75_shift,2,8003,kv_cache_usage_pct,36.6460,42.1063
llm-d,260831_2128_exp109r1_llmdslot75_shift,2,8003,kv_cache_usage_pct,36.6627,42.6871
llm-d,260831_2128_exp109r1_llmdslot75_shift,2,8003,kv_cache_usage_pct,36.6794,42.2697
llm-d,260831_2128_exp109r1_llmdslot75_shift,2,8003,kv_cache_usage_pct,36.6960,39.5119
llm-d,260831_2128_exp109r1_llmdslot75_shift,2,8003,kv_cache_usage_pct,36.7127,39.8724
llm-d,260831_2128_exp109r1_llmdslot75_shift,2,8003,kv_cache_usage_pct,36.7294,40.5637
llm-d,260831_2128_exp109r1_llmdslot75_shift,2,8003,kv_cache_usage_pct,36.7460,41.2994
llm-d,260831_2128_exp109r1_llmdslot75_shift,2,8003,kv_cache_usage_pct,36.7627,40.9884
llm-d,260831_2128_exp109r1_llmdslot75_shift,2,8003,kv_cache_usage_pct,36.7794,41.4440
llm-d,260831_2128_exp109r1_llmdslot75_shift,2,8003,kv_cache_usage_pct,36.7960,40.6783
llm-d,260831_2128_exp109r1_llmdslot75_shift,2,8003,kv_cache_usage_pct,36.8127,41.1427
llm-d,260831_2128_exp109r1_llmdslot75_shift,2,8003,kv_cache_usage_pct,36.8294,41.1597
llm-d,260831_2128_exp109r1_llmdslot75_shift,2,8003,kv_cache_usage_pct,36.8460,41.4802
llm-d,260831_2128_exp109r1_llmdslot75_shift,2,8003,kv_cache_usage_pct,36.8627,41.5802
llm-d,260831_2128_exp109r1_llmdslot75_shift,2,8003,kv_cache_usage_pct,36.8794,40.7616
llm-d,260831_2128_exp109r1_llmdslot75_shift,2,8003,kv_cache_usage_pct,36.8960,40.4026
llm-d,260831_2128_exp109r1_llmdslot75_shift,2,8003,kv_cache_usage_pct,36.9127,40.5004
llm-d,260831_2128_exp109r1_llmdslot75_shift,2,8003,kv_cache_usage_pct,36.9294,39.1703
llm-d,260831_2128_exp109r1_llmdslot75_shift,2,8003,kv_cache_usage_pct,36.9460,40.1252
llm-d,260831_2128_exp109r1_llmdslot75_shift,2,8003,kv_cache_usage_pct,36.9627,41.5654
llm-d,260831_2128_exp109r1_llmdslot75_shift,2,8003,kv_cache_usage_pct,36.9794,40.5385
llm-d,260831_2128_exp109r1_llmdslot75_shift,2,8003,kv_cache_usage_pct,36.9960,40.2581
llm-d,260831_2128_exp109r1_llmdslot75_shift,2,8003,kv_cache_usage_pct,37.0127,42.4017
llm-d,260831_2128_exp109r1_llmdslot75_shift,2,8003,kv_cache_usage_pct,37.0294,41.7514
llm-d,260831_2128_exp109r1_llmdslot75_shift,2,8003,kv_cache_usage_pct,37.0460,41.2870
llm-d,260831_2128_exp109r1_llmdslot75_shift,2,8003,kv_cache_usage_pct,37.0627,38.8272
llm-d,260831_2128_exp109r1_llmdslot75_shift,2,8003,kv_cache_usage_pct,37.0794,40.4305
llm-d,260831_2128_exp109r1_llmdslot75_shift,2,8003,kv_cache_usage_pct,37.0960,40.8848
llm-d,260831_2128_exp109r1_llmdslot75_shift,2,8003,kv_cache_usage_pct,37.1127,39.7646
llm-d,260831_2128_exp109r1_llmdslot75_shift,2,8003,kv_cache_usage_pct,37.1294,39.5888
llm-d,260831_2128_exp109r1_llmdslot75_shift,2,8003,kv_cache_usage_pct,37.1460,41.2814
llm-d,260831_2128_exp109r1_llmdslot75_shift,2,8003,kv_cache_usage_pct,37.1627,40.4421
llm-d,260831_2128_exp109r1_llmdslot75_shift,2,8003,kv_cache_usage_pct,37.1794,39.9900
llm-d,260831_2128_exp109r1_llmdslot75_shift,2,8003,kv_cache_usage_pct,37.1960,40.1692
llm-d,260831_2128_exp109r1_llmdslot75_shift,2,8003,kv_cache_usage_pct,37.2127,42.0230
llm-d,260831_2128_exp109r1_llmdslot75_shift,2,8003,kv_cache_usage_pct,37.2294,41.8852
llm-d,260831_2128_exp109r1_llmdslot75_shift,2,8003,kv_cache_usage_pct,37.2460,43.5996
llm-d,260831_2128_exp109r1_llmdslot75_shift,2,8003,kv_cache_usage_pct,37.2627,43.5391
llm-d,260831_2128_exp109r1_llmdslot75_shift,2,8003,kv_cache_usage_pct,37.2794,44.1656
llm-d,260831_2128_exp109r1_llmdslot75_shift,2,8003,kv_cache_usage_pct,37.2960,43.6927
llm-d,260831_2128_exp109r1_llmdslot75_shift,2,8003,kv_cache_usage_pct,37.3127,44.2941
llm-d,260831_2128_exp109r1_llmdslot75_shift,2,8003,kv_cache_usage_pct,37.3294,45.8028
llm-d,260831_2128_exp109r1_llmdslot75_shift,2,8003,kv_cache_usage_pct,37.3460,45.2134
llm-d,260831_2128_exp109r1_llmdslot75_shift,2,8003,kv_cache_usage_pct,37.3627,44.9333
llm-d,260831_2128_exp109r1_llmdslot75_shift,2,8003,kv_cache_usage_pct,37.3794,43.9331
llm-d,260831_2128_exp109r1_llmdslot75_shift,2,8003,kv_cache_usage_pct,37.3960,45.4134
llm-d,260831_2128_exp109r1_llmdslot75_shift,2,8003,kv_cache_usage_pct,37.4127,46.9866
llm-d,260831_2128_exp109r1_llmdslot75_shift,2,8003,kv_cache_usage_pct,37.4294,46.3648
llm-d,260831_2128_exp109r1_llmdslot75_shift,2,8003,kv_cache_usage_pct,37.4460,48.1518
llm-d,260831_2128_exp109r1_llmdslot75_shift,2,8003,kv_cache_usage_pct,37.4627,49.5927
llm-d,260831_2128_exp109r1_llmdslot75_shift,2,8003,kv_cache_usage_pct,37.4794,51.0880
llm-d,260831_2128_exp109r1_llmdslot75_shift,2,8003,kv_cache_usage_pct,37.4960,51.9978
llm-d,260831_2128_exp109r1_llmdslot75_shift,2,8003,kv_cache_usage_pct,37.5127,53.0893
llm-d,260831_2128_exp109r1_llmdslot75_shift,2,8003,kv_cache_usage_pct,37.5294,52.5560
llm-d,260831_2128_exp109r1_llmdslot75_shift,2,8003,kv_cache_usage_pct,37.5460,52.8331
llm-d,260831_2128_exp109r1_llmdslot75_shift,2,8003,kv_cache_usage_pct,37.5627,49.3874
llm-d,260831_2128_exp109r1_llmdslot75_shift,2,8003,kv_cache_usage_pct,37.5794,48.2309
llm-d,260831_2128_exp109r1_llmdslot75_shift,2,8003,kv_cache_usage_pct,37.5960,43.1926
llm-d,260831_2128_exp109r1_llmdslot75_shift,2,8003,kv_cache_usage_pct,37.6127,41.4061
llm-d,260831_2128_exp109r1_llmdslot75_shift,2,8003,kv_cache_usage_pct,37.6294,40.9925
llm-d,260831_2128_exp109r1_llmdslot75_shift,2,8003,kv_cache_usage_pct,37.6460,36.9711
llm-d,260831_2128_exp109r1_llmdslot75_shift,2,8003,kv_cache_usage_pct,37.6627,37.4911
llm-d,260831_2128_exp109r1_llmdslot75_shift,2,8003,kv_cache_usage_pct,37.6794,39.7563
llm-d,260831_2128_exp109r1_llmdslot75_shift,2,8003,kv_cache_usage_pct,37.6960,42.1450
llm-d,260831_2128_exp109r1_llmdslot75_shift,2,8003,kv_cache_usage_pct,37.7127,41.8876
llm-d,260831_2128_exp109r1_llmdslot75_shift,2,8003,kv_cache_usage_pct,37.7294,41.1566
llm-d,260831_2128_exp109r1_llmdslot75_shift,2,8003,kv_cache_usage_pct,37.7460,39.5732
llm-d,260831_2128_exp109r1_llmdslot75_shift,2,8003,kv_cache_usage_pct,37.7627,39.8269
llm-d,260831_2128_exp109r1_llmdslot75_shift,2,8003,kv_cache_usage_pct,37.7794,39.1468
llm-d,260831_2128_exp109r1_llmdslot75_shift,2,8003,kv_cache_usage_pct,37.7960,41.3742
llm-d,260831_2128_exp109r1_llmdslot75_shift,2,8003,kv_cache_usage_pct,37.8127,41.7066
llm-d,260831_2128_exp109r1_llmdslot75_shift,2,8003,kv_cache_usage_pct,37.8294,41.3157
llm-d,260831_2128_exp109r1_llmdslot75_shift,2,8003,kv_cache_usage_pct,37.8460,40.5729
llm-d,260831_2128_exp109r1_llmdslot75_shift,2,8003,kv_cache_usage_pct,37.8627,39.2668
llm-d,260831_2128_exp109r1_llmdslot75_shift,2,8003,kv_cache_usage_pct,37.8794,39.1620
llm-d,260831_2128_exp109r1_llmdslot75_shift,2,8003,kv_cache_usage_pct,37.8960,39.2794
llm-d,260831_2128_exp109r1_llmdslot75_shift,2,8003,kv_cache_usage_pct,37.9127,40.1737
llm-d,260831_2128_exp109r1_llmdslot75_shift,2,8003,kv_cache_usage_pct,37.9294,41.6199
llm-d,260831_2128_exp109r1_llmdslot75_shift,2,8003,kv_cache_usage_pct,37.9460,40.2357
llm-d,260831_2128_exp109r1_llmdslot75_shift,2,8003,kv_cache_usage_pct,37.9627,39.7309
llm-d,260831_2128_exp109r1_llmdslot75_shift,2,8003,kv_cache_usage_pct,37.9794,40.1069
llm-d,260831_2128_exp109r1_llmdslot75_shift,2,8003,kv_cache_usage_pct,37.9960,39.2512
llm-d,260831_2128_exp109r1_llmdslot75_shift,2,8003,kv_cache_usage_pct,38.0127,40.2511
llm-d,260831_2128_exp109r1_llmdslot75_shift,2,8003,kv_cache_usage_pct,38.0294,40.3990
llm-d,260831_2128_exp109r1_llmdslot75_shift,2,8003,kv_cache_usage_pct,38.0460,39.8151
llm-d,260831_2128_exp109r1_llmdslot75_shift,2,8003,kv_cache_usage_pct,38.0627,39.5172
llm-d,260831_2128_exp109r1_llmdslot75_shift,2,8003,kv_cache_usage_pct,38.0794,39.1554
llm-d,260831_2128_exp109r1_llmdslot75_shift,2,8003,kv_cache_usage_pct,38.0960,41.0378
llm-d,260831_2128_exp109r1_llmdslot75_shift,2,8003,kv_cache_usage_pct,38.1127,41.0253
llm-d,260831_2128_exp109r1_llmdslot75_shift,2,8003,kv_cache_usage_pct,38.1294,40.5992
llm-d,260831_2128_exp109r1_llmdslot75_shift,2,8003,kv_cache_usage_pct,38.1460,41.1613
llm-d,260831_2128_exp109r1_llmdslot75_shift,2,8003,kv_cache_usage_pct,38.1627,38.8094
llm-d,260831_2128_exp109r1_llmdslot75_shift,2,8003,kv_cache_usage_pct,38.1794,38.0726
llm-d,260831_2128_exp109r1_llmdslot75_shift,2,8003,kv_cache_usage_pct,38.1960,37.9335
llm-d,260831_2128_exp109r1_llmdslot75_shift,2,8003,kv_cache_usage_pct,38.2127,39.4254
llm-d,260831_2128_exp109r1_llmdslot75_shift,2,8003,kv_cache_usage_pct,38.2294,40.7470
llm-d,260831_2128_exp109r1_llmdslot75_shift,2,8003,kv_cache_usage_pct,38.2460,36.1794
llm-d,260831_2128_exp109r1_llmdslot75_shift,2,8003,kv_cache_usage_pct,38.2627,36.0097
llm-d,260831_2128_exp109r1_llmdslot75_shift,2,8003,kv_cache_usage_pct,38.2794,38.3208
llm-d,260831_2128_exp109r1_llmdslot75_shift,2,8003,kv_cache_usage_pct,38.2960,40.5623
llm-d,260831_2128_exp109r1_llmdslot75_shift,2,8003,kv_cache_usage_pct,38.3127,41.4366
llm-d,260831_2128_exp109r1_llmdslot75_shift,2,8003,kv_cache_usage_pct,38.3294,41.0320
llm-d,260831_2128_exp109r1_llmdslot75_shift,2,8003,kv_cache_usage_pct,38.3460,41.1622
llm-d,260831_2128_exp109r1_llmdslot75_shift,2,8003,kv_cache_usage_pct,38.3627,41.6577
llm-d,260831_2128_exp109r1_llmdslot75_shift,2,8003,kv_cache_usage_pct,38.3794,41.5581
llm-d,260831_2128_exp109r1_llmdslot75_shift,2,8003,kv_cache_usage_pct,38.3960,40.9311
llm-d,260831_2128_exp109r1_llmdslot75_shift,2,8003,kv_cache_usage_pct,38.4127,42.3739
llm-d,260831_2128_exp109r1_llmdslot75_shift,2,8003,kv_cache_usage_pct,38.4294,41.0175
llm-d,260831_2128_exp109r1_llmdslot75_shift,2,8003,kv_cache_usage_pct,38.4460,38.6588
llm-d,260831_2128_exp109r1_llmdslot75_shift,2,8003,kv_cache_usage_pct,38.4627,39.3245
llm-d,260831_2128_exp109r1_llmdslot75_shift,2,8003,kv_cache_usage_pct,38.4794,40.2876
llm-d,260831_2128_exp109r1_llmdslot75_shift,2,8003,kv_cache_usage_pct,38.4960,40.8197
llm-d,260831_2128_exp109r1_llmdslot75_shift,2,8003,kv_cache_usage_pct,38.5127,40.9797
llm-d,260831_2128_exp109r1_llmdslot75_shift,2,8003,kv_cache_usage_pct,38.5294,41.3027
llm-d,260831_2128_exp109r1_llmdslot75_shift,2,8003,kv_cache_usage_pct,38.5460,41.0244
llm-d,260831_2128_exp109r1_llmdslot75_shift,2,8003,kv_cache_usage_pct,38.5627,41.7193
llm-d,260831_2128_exp109r1_llmdslot75_shift,2,8003,kv_cache_usage_pct,38.5794,39.6718
llm-d,260831_2128_exp109r1_llmdslot75_shift,2,8003,kv_cache_usage_pct,38.5960,40.0013
llm-d,260831_2128_exp109r1_llmdslot75_shift,2,8003,kv_cache_usage_pct,38.6127,41.6231
llm-d,260831_2128_exp109r1_llmdslot75_shift,2,8003,kv_cache_usage_pct,38.6294,42.1458
llm-d,260831_2128_exp109r1_llmdslot75_shift,2,8003,kv_cache_usage_pct,38.6460,41.8465
llm-d,260831_2128_exp109r1_llmdslot75_shift,2,8003,kv_cache_usage_pct,38.6627,40.8210
llm-d,260831_2128_exp109r1_llmdslot75_shift,2,8003,kv_cache_usage_pct,38.6794,42.7531
llm-d,260831_2128_exp109r1_llmdslot75_shift,2,8003,kv_cache_usage_pct,38.6960,43.3789
llm-d,260831_2128_exp109r1_llmdslot75_shift,2,8003,kv_cache_usage_pct,38.7127,44.1533
llm-d,260831_2128_exp109r1_llmdslot75_shift,2,8003,kv_cache_usage_pct,38.7294,46.4112
llm-d,260831_2128_exp109r1_llmdslot75_shift,2,8003,kv_cache_usage_pct,38.7460,47.2234
llm-d,260831_2128_exp109r1_llmdslot75_shift,2,8003,kv_cache_usage_pct,38.7627,48.2312
llm-d,260831_2128_exp109r1_llmdslot75_shift,2,8003,kv_cache_usage_pct,38.7794,49.9132
llm-d,260831_2128_exp109r1_llmdslot75_shift,2,8003,kv_cache_usage_pct,38.7960,48.3502
llm-d,260831_2128_exp109r1_llmdslot75_shift,2,8003,kv_cache_usage_pct,38.8127,47.0714
llm-d,260831_2128_exp109r1_llmdslot75_shift,2,8003,kv_cache_usage_pct,38.8294,45.7928
llm-d,260831_2128_exp109r1_llmdslot75_shift,2,8003,kv_cache_usage_pct,38.8460,47.5825
llm-d,260831_2128_exp109r1_llmdslot75_shift,2,8003,kv_cache_usage_pct,38.8627,47.7424
llm-d,260831_2128_exp109r1_llmdslot75_shift,2,8003,kv_cache_usage_pct,38.8794,48.4122
llm-d,260831_2128_exp109r1_llmdslot75_shift,2,8003,kv_cache_usage_pct,38.8960,50.1683
llm-d,260831_2128_exp109r1_llmdslot75_shift,2,8003,kv_cache_usage_pct,38.9127,51.5954
llm-d,260831_2128_exp109r1_llmdslot75_shift,2,8003,kv_cache_usage_pct,38.9294,52.1140
llm-d,260831_2128_exp109r1_llmdslot75_shift,2,8003,kv_cache_usage_pct,38.9460,53.3464
llm-d,260831_2128_exp109r1_llmdslot75_shift,2,8003,kv_cache_usage_pct,38.9627,54.7318
llm-d,260831_2128_exp109r1_llmdslot75_shift,2,8003,kv_cache_usage_pct,38.9794,51.7387
llm-d,260831_2128_exp109r1_llmdslot75_shift,2,8003,kv_cache_usage_pct,38.9960,51.9493
llm-d,260831_2128_exp109r1_llmdslot75_shift,2,8003,kv_cache_usage_pct,39.0127,53.7864
llm-d,260831_2128_exp109r1_llmdslot75_shift,2,8003,kv_cache_usage_pct,39.0294,54.2505
llm-d,260831_2128_exp109r1_llmdslot75_shift,2,8003,kv_cache_usage_pct,39.0460,53.4466
llm-d,260831_2128_exp109r1_llmdslot75_shift,2,8003,kv_cache_usage_pct,39.0627,51.4998
llm-d,260831_2128_exp109r1_llmdslot75_shift,2,8003,kv_cache_usage_pct,39.0794,48.7158
llm-d,260831_2128_exp109r1_llmdslot75_shift,2,8003,kv_cache_usage_pct,39.0960,50.3296
llm-d,260831_2128_exp109r1_llmdslot75_shift,2,8003,kv_cache_usage_pct,39.1127,50.8029
llm-d,260831_2128_exp109r1_llmdslot75_shift,2,8003,kv_cache_usage_pct,39.1294,51.1285
llm-d,260831_2128_exp109r1_llmdslot75_shift,2,8003,kv_cache_usage_pct,39.1460,51.5515
llm-d,260831_2128_exp109r1_llmdslot75_shift,2,8003,kv_cache_usage_pct,39.1627,51.5711
llm-d,260831_2128_exp109r1_llmdslot75_shift,2,8003,kv_cache_usage_pct,39.1794,51.0066
llm-d,260831_2128_exp109r1_llmdslot75_shift,2,8003,kv_cache_usage_pct,39.1960,50.1847
llm-d,260831_2128_exp109r1_llmdslot75_shift,2,8003,kv_cache_usage_pct,39.2127,50.9769
llm-d,260831_2128_exp109r1_llmdslot75_shift,2,8003,kv_cache_usage_pct,39.2294,51.4329
llm-d,260831_2128_exp109r1_llmdslot75_shift,2,8003,kv_cache_usage_pct,39.2460,52.4416
llm-d,260831_2128_exp109r1_llmdslot75_shift,2,8003,kv_cache_usage_pct,39.2627,50.8099
llm-d,260831_2128_exp109r1_llmdslot75_shift,2,8003,kv_cache_usage_pct,39.2794,48.9612
llm-d,260831_2128_exp109r1_llmdslot75_shift,2,8003,kv_cache_usage_pct,39.2960,46.6405
llm-d,260831_2128_exp109r1_llmdslot75_shift,2,8003,kv_cache_usage_pct,39.3127,43.7560
