arm,engine_rank,minute,attributed_pct,late_share_run_pct,resident_chat_ontime,share_chat_ontime_pct,resident_chat_late,share_chat_late_pct,resident_deepresearch_ontime,share_deepresearch_ontime_pct,resident_deepresearch_late,share_deepresearch_late_pct,resident_swe_ontime,share_swe_ontime_pct,resident_swe_late,share_swe_late_pct,resident_total,unit
PolyServe,2,58.0000,100.0000,24.4300,0.0000,0.0000,0.0000,0.0000,110.8845,100.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,110.8845,mean concurrently resident requests in a 60 s window
PolyServe,2,59.0000,100.0000,24.4300,0.0000,0.0000,0.0000,0.0000,89.9679,100.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,89.9679,mean concurrently resident requests in a 60 s window
PolyServe,2,60.0000,100.0000,24.4300,0.0000,0.0000,0.0000,0.0000,0.1029,100.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1029,mean concurrently resident requests in a 60 s window
PolyServe,3,0.0000,100.0000,24.4300,0.0000,,0.0000,,0.0000,,0.0000,,0.0000,,0.0000,,0.0000,mean concurrently resident requests in a 60 s window
PolyServe,3,1.0000,100.0000,24.4300,0.0000,,0.0000,,0.0000,,0.0000,,0.0000,,0.0000,,0.0000,mean concurrently resident requests in a 60 s window
PolyServe,3,2.0000,100.0000,24.4300,0.0000,,0.0000,,0.0000,,0.0000,,0.0000,,0.0000,,0.0000,mean concurrently resident requests in a 60 s window
PolyServe,3,3.0000,100.0000,24.4300,0.0000,,0.0000,,0.0000,,0.0000,,0.0000,,0.0000,,0.0000,mean concurrently resident requests in a 60 s window
PolyServe,3,4.0000,100.0000,24.4300,0.0000,,0.0000,,0.0000,,0.0000,,0.0000,,0.0000,,0.0000,mean concurrently resident requests in a 60 s window
PolyServe,3,5.0000,100.0000,24.4300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,8.9525,100.0000,0.0000,0.0000,8.9525,mean concurrently resident requests in a 60 s window
PolyServe,3,6.0000,100.0000,24.4300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,9.4307,100.0000,0.0000,0.0000,9.4307,mean concurrently resident requests in a 60 s window
PolyServe,3,7.0000,100.0000,24.4300,0.0000,0.0000,0.0000,0.0000,0.0849,0.9241,0.0000,0.0000,9.1075,99.0759,0.0000,0.0000,9.1924,mean concurrently resident requests in a 60 s window
PolyServe,3,8.0000,100.0000,24.4300,0.0000,0.0000,0.0000,0.0000,1.7812,15.0565,0.0000,0.0000,10.0490,84.9435,0.0000,0.0000,11.8303,mean concurrently resident requests in a 60 s window
PolyServe,3,9.0000,100.0000,24.4300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,8.3456,100.0000,0.0000,0.0000,8.3456,mean concurrently resident requests in a 60 s window
PolyServe,3,10.0000,100.0000,24.4300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4.4347,100.0000,0.0000,0.0000,4.4347,mean concurrently resident requests in a 60 s window
PolyServe,3,11.0000,100.0000,24.4300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4.9099,100.0000,0.0000,0.0000,4.9099,mean concurrently resident requests in a 60 s window
PolyServe,3,12.0000,100.0000,24.4300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5.9619,100.0000,0.0000,0.0000,5.9619,mean concurrently resident requests in a 60 s window
PolyServe,3,13.0000,100.0000,24.4300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.8085,100.0000,0.0000,0.0000,3.8085,mean concurrently resident requests in a 60 s window
PolyServe,3,14.0000,100.0000,24.4300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.2274,100.0000,0.0000,0.0000,3.2274,mean concurrently resident requests in a 60 s window
PolyServe,3,15.0000,100.0000,24.4300,0.0000,0.0000,0.0000,0.0000,0.0784,0.1096,0.0000,0.0000,71.4169,99.8823,0.0057,0.0080,71.5010,mean concurrently resident requests in a 60 s window
PolyServe,3,16.0000,100.0000,24.4300,0.0000,0.0000,0.0000,0.0000,1.0870,1.3708,0.0000,0.0000,78.2019,98.6179,0.0089,0.0112,79.2979,mean concurrently resident requests in a 60 s window
PolyServe,3,17.0000,100.0000,24.4300,0.0000,0.0000,0.0000,0.0000,5.4344,6.7484,0.0000,0.0000,75.0939,93.2516,0.0000,0.0000,80.5283,mean concurrently resident requests in a 60 s window
PolyServe,3,18.0000,100.0000,24.4300,0.0000,0.0000,0.0000,0.0000,1.5816,2.0414,0.0000,0.0000,75.8957,97.9586,0.0000,0.0000,77.4773,mean concurrently resident requests in a 60 s window
PolyServe,3,19.0000,100.0000,24.4300,0.0000,0.0000,0.0000,0.0000,0.2395,0.2998,0.0000,0.0000,79.6357,99.7002,0.0000,0.0000,79.8752,mean concurrently resident requests in a 60 s window
PolyServe,3,20.0000,100.0000,24.4300,0.0000,0.0000,0.0000,0.0000,0.8904,1.0479,0.0000,0.0000,84.0733,98.9521,0.0000,0.0000,84.9637,mean concurrently resident requests in a 60 s window
PolyServe,3,21.0000,100.0000,24.4300,0.0000,0.0000,0.0000,0.0000,0.1126,0.1367,0.0000,0.0000,82.2864,99.8633,0.0000,0.0000,82.3991,mean concurrently resident requests in a 60 s window
PolyServe,3,22.0000,100.0000,24.4300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,82.5265,100.0000,0.0000,0.0000,82.5265,mean concurrently resident requests in a 60 s window
PolyServe,3,23.0000,100.0000,24.4300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,84.0934,99.9985,0.0013,0.0015,84.0947,mean concurrently resident requests in a 60 s window
PolyServe,3,24.0000,100.0000,24.4300,0.0000,0.0000,0.0000,0.0000,0.3908,0.4821,0.0000,0.0000,80.6484,99.4902,0.0225,0.0277,81.0616,mean concurrently resident requests in a 60 s window
PolyServe,3,25.0000,100.0000,24.4300,0.0000,0.0000,0.0000,0.0000,6.2997,7.6772,0.0000,0.0000,75.7572,92.3228,0.0000,0.0000,82.0569,mean concurrently resident requests in a 60 s window
PolyServe,3,26.0000,100.0000,24.4300,0.0000,0.0000,0.0000,0.0000,4.9894,6.0632,0.0000,0.0000,77.2998,93.9368,0.0000,0.0000,82.2892,mean concurrently resident requests in a 60 s window
PolyServe,3,27.0000,100.0000,24.4300,0.0000,0.0000,0.0000,0.0000,0.6984,0.8522,0.0000,0.0000,81.2561,99.1478,0.0000,0.0000,81.9545,mean concurrently resident requests in a 60 s window
PolyServe,3,28.0000,100.0000,24.4300,0.0000,0.0000,0.0000,0.0000,3.2425,3.9524,0.0000,0.0000,78.7967,96.0476,0.0000,0.0000,82.0392,mean concurrently resident requests in a 60 s window
PolyServe,3,29.0000,100.0000,24.4300,0.0000,0.0000,0.0000,0.0000,5.1195,6.3594,0.0000,0.0000,75.3834,93.6406,0.0000,0.0000,80.5029,mean concurrently resident requests in a 60 s window
PolyServe,3,30.0000,100.0000,24.4300,0.0000,0.0000,0.0000,0.0000,3.5491,7.9690,0.0000,0.0000,40.9871,92.0310,0.0000,0.0000,44.5362,mean concurrently resident requests in a 60 s window
PolyServe,3,31.0000,100.0000,24.4300,0.0000,0.0000,0.0000,0.0000,14.5721,25.1818,0.0000,0.0000,43.2956,74.8182,0.0000,0.0000,57.8677,mean concurrently resident requests in a 60 s window
PolyServe,3,32.0000,100.0000,24.4300,0.0000,0.0000,0.0000,0.0000,5.1690,16.7267,0.0000,0.0000,25.7336,83.2733,0.0000,0.0000,30.9025,mean concurrently resident requests in a 60 s window
PolyServe,3,33.0000,100.0000,24.4300,0.0000,0.0000,0.0000,0.0000,1.8402,5.2800,0.0000,0.0000,32.9050,94.4143,0.1065,0.3056,34.8517,mean concurrently resident requests in a 60 s window
PolyServe,3,34.0000,100.0000,24.4300,0.0000,0.0000,0.0000,0.0000,20.3791,25.8936,0.0000,0.0000,58.0686,73.7816,0.2556,0.3248,78.7033,mean concurrently resident requests in a 60 s window
PolyServe,3,35.0000,100.0000,24.4300,0.0000,0.0000,0.0000,0.0000,17.1410,20.5798,0.0000,0.0000,66.1494,79.4202,0.0000,0.0000,83.2904,mean concurrently resident requests in a 60 s window
PolyServe,3,36.0000,100.0000,24.4300,0.0000,0.0000,0.0000,0.0000,9.1527,11.4425,0.0000,0.0000,70.8357,88.5575,0.0000,0.0000,79.9883,mean concurrently resident requests in a 60 s window
PolyServe,3,37.0000,100.0000,24.4300,0.0000,0.0000,0.0000,0.0000,22.1822,26.3961,0.0000,0.0000,61.8538,73.6039,0.0000,0.0000,84.0360,mean concurrently resident requests in a 60 s window
PolyServe,3,38.0000,100.0000,24.4300,0.0000,0.0000,0.0000,0.0000,15.8194,19.3851,0.0000,0.0000,65.7867,80.6149,0.0000,0.0000,81.6061,mean concurrently resident requests in a 60 s window
PolyServe,3,39.0000,100.0000,24.4300,0.0000,0.0000,0.0000,0.0000,25.2261,32.1943,0.0000,0.0000,53.1297,67.8057,0.0000,0.0000,78.3558,mean concurrently resident requests in a 60 s window
PolyServe,3,40.0000,100.0000,24.4300,0.0000,0.0000,0.0000,0.0000,23.3827,40.7324,0.0000,0.0000,34.0231,59.2676,0.0000,0.0000,57.4058,mean concurrently resident requests in a 60 s window
PolyServe,3,41.0000,100.0000,24.4300,0.0000,0.0000,0.0000,0.0000,4.3366,13.2629,0.0000,0.0000,27.7095,84.7465,0.6509,1.9906,32.6969,mean concurrently resident requests in a 60 s window
PolyServe,3,42.0000,100.0000,24.4300,0.0000,0.0000,0.0000,0.0000,30.6115,38.0653,0.0000,0.0000,49.0670,61.0145,0.7401,0.9202,80.4186,mean concurrently resident requests in a 60 s window
PolyServe,3,43.0000,100.0000,24.4300,0.0000,0.0000,0.0000,0.0000,16.7293,34.4848,0.0000,0.0000,31.7829,65.5152,0.0000,0.0000,48.5122,mean concurrently resident requests in a 60 s window
PolyServe,3,44.0000,100.0000,24.4300,0.0000,0.0000,0.0000,0.0000,0.0610,0.3684,0.0000,0.0000,16.4990,99.6316,0.0000,0.0000,16.5600,mean concurrently resident requests in a 60 s window
PolyServe,3,45.0000,100.0000,24.4300,0.0000,0.0000,0.0000,0.0000,36.5428,47.9053,0.6096,0.7991,36.0822,47.3015,3.0467,3.9941,76.2814,mean concurrently resident requests in a 60 s window
PolyServe,3,46.0000,100.0000,24.4300,0.0000,0.0000,0.0000,0.0000,9.8848,13.2800,0.0627,0.0842,64.4865,86.6358,0.0000,0.0000,74.4340,mean concurrently resident requests in a 60 s window
PolyServe,3,47.0000,100.0000,24.4300,0.0000,0.0000,0.0000,0.0000,21.5196,26.2589,0.0000,0.0000,60.4319,73.7411,0.0000,0.0000,81.9516,mean concurrently resident requests in a 60 s window
PolyServe,3,48.0000,100.0000,24.4300,0.0000,0.0000,0.0000,0.0000,26.0521,31.0895,0.0000,0.0000,57.7448,68.9105,0.0000,0.0000,83.7969,mean concurrently resident requests in a 60 s window
PolyServe,3,49.0000,100.0000,24.4300,0.0000,0.0000,0.0000,0.0000,3.5664,4.2685,0.0000,0.0000,79.9857,95.7315,0.0000,0.0000,83.5521,mean concurrently resident requests in a 60 s window
PolyServe,3,50.0000,100.0000,24.4300,0.0000,0.0000,0.0000,0.0000,0.4725,0.5688,0.0000,0.0000,82.5865,99.4312,0.0000,0.0000,83.0589,mean concurrently resident requests in a 60 s window
PolyServe,3,51.0000,100.0000,24.4300,0.0000,0.0000,0.0000,0.0000,1.0241,1.2508,0.0000,0.0000,80.8518,98.7492,0.0000,0.0000,81.8759,mean concurrently resident requests in a 60 s window
PolyServe,3,52.0000,100.0000,24.4300,0.0000,0.0000,0.0000,0.0000,1.3640,1.7080,0.0000,0.0000,78.4922,98.2920,0.0000,0.0000,79.8561,mean concurrently resident requests in a 60 s window
PolyServe,3,53.0000,100.0000,24.4300,0.0000,0.0000,0.0000,0.0000,0.8246,1.0101,0.0000,0.0000,80.8085,98.9896,0.0003,0.0003,81.6334,mean concurrently resident requests in a 60 s window
PolyServe,3,54.0000,100.0000,24.4300,0.0000,0.0000,0.0000,0.0000,2.8329,3.2971,0.0000,0.0000,83.0896,96.7020,0.0008,0.0009,85.9233,mean concurrently resident requests in a 60 s window
PolyServe,3,55.0000,100.0000,24.4300,0.0000,0.0000,0.0000,0.0000,3.2676,3.9577,0.0000,0.0000,79.2968,96.0423,0.0000,0.0000,82.5644,mean concurrently resident requests in a 60 s window
PolyServe,3,56.0000,100.0000,24.4300,0.0000,0.0000,0.0000,0.0000,9.1549,10.9949,0.0000,0.0000,74.1098,89.0051,0.0000,0.0000,83.2647,mean concurrently resident requests in a 60 s window
PolyServe,3,57.0000,100.0000,24.4300,0.0000,0.0000,0.0000,0.0000,4.2235,5.1417,0.0000,0.0000,77.9181,94.8583,0.0000,0.0000,82.1415,mean concurrently resident requests in a 60 s window
PolyServe,3,58.0000,100.0000,24.4300,0.0000,0.0000,0.0000,0.0000,7.2653,9.1957,0.0000,0.0000,71.7428,90.8043,0.0000,0.0000,79.0081,mean concurrently resident requests in a 60 s window
PolyServe,3,59.0000,100.0000,24.4300,0.0000,0.0000,0.0000,0.0000,17.5667,37.0025,0.0000,0.0000,29.9077,62.9975,0.0000,0.0000,47.4744,mean concurrently resident requests in a 60 s window
PolyServe,3,60.0000,100.0000,24.4300,0.0000,0.0000,0.0000,0.0000,0.0195,39.6346,0.0000,0.0000,0.0297,60.3654,0.0000,0.0000,0.0493,mean concurrently resident requests in a 60 s window
PolyServe,4,0.0000,100.0000,24.4300,0.0000,0.0000,0.0000,0.0000,5.0571,100.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5.0571,mean concurrently resident requests in a 60 s window
PolyServe,4,1.0000,100.0000,24.4300,0.0000,0.0000,0.0000,0.0000,9.9724,100.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,9.9724,mean concurrently resident requests in a 60 s window
PolyServe,4,2.0000,100.0000,24.4300,0.0000,0.0000,0.0000,0.0000,9.7696,100.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,9.7696,mean concurrently resident requests in a 60 s window
PolyServe,4,3.0000,100.0000,24.4300,0.0000,0.0000,0.0000,0.0000,11.6765,100.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,11.6765,mean concurrently resident requests in a 60 s window
PolyServe,4,4.0000,100.0000,24.4300,0.0000,0.0000,0.0000,0.0000,23.9915,100.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,23.9915,mean concurrently resident requests in a 60 s window
PolyServe,4,5.0000,100.0000,24.4300,0.0000,0.0000,0.0000,0.0000,62.8513,100.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,62.8513,mean concurrently resident requests in a 60 s window
PolyServe,4,6.0000,100.0000,24.4300,0.0000,0.0000,0.0000,0.0000,81.1444,100.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,81.1444,mean concurrently resident requests in a 60 s window
PolyServe,4,7.0000,100.0000,24.4300,0.0000,0.0000,0.0000,0.0000,79.4558,100.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,79.4558,mean concurrently resident requests in a 60 s window
PolyServe,4,8.0000,100.0000,24.4300,0.0000,0.0000,0.0000,0.0000,78.4706,100.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,78.4706,mean concurrently resident requests in a 60 s window
PolyServe,4,9.0000,100.0000,24.4300,0.0000,0.0000,0.0000,0.0000,74.1447,100.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,74.1447,mean concurrently resident requests in a 60 s window
PolyServe,4,10.0000,100.0000,24.4300,0.0000,0.0000,0.0000,0.0000,39.2566,100.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,39.2566,mean concurrently resident requests in a 60 s window
PolyServe,4,11.0000,100.0000,24.4300,0.0000,0.0000,0.0000,0.0000,25.2479,100.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,25.2479,mean concurrently resident requests in a 60 s window
PolyServe,4,12.0000,100.0000,24.4300,0.0000,0.0000,0.0000,0.0000,32.8116,100.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,32.8116,mean concurrently resident requests in a 60 s window
PolyServe,4,13.0000,100.0000,24.4300,0.0000,0.0000,0.0000,0.0000,23.9898,100.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,23.9898,mean concurrently resident requests in a 60 s window
PolyServe,4,14.0000,100.0000,24.4300,0.0000,0.0000,0.0000,0.0000,13.4817,99.9970,0.0004,0.0030,0.0000,0.0000,0.0000,0.0000,13.4821,mean concurrently resident requests in a 60 s window
PolyServe,4,15.0000,100.0000,24.4300,0.0000,0.0000,0.0000,0.0000,92.7613,98.5318,1.3822,1.4682,0.0000,0.0000,0.0000,0.0000,94.1435,mean concurrently resident requests in a 60 s window
PolyServe,4,16.0000,100.0000,24.4300,0.0000,0.0000,0.0000,0.0000,110.5076,99.9446,0.0612,0.0554,0.0000,0.0000,0.0000,0.0000,110.5689,mean concurrently resident requests in a 60 s window
PolyServe,4,17.0000,100.0000,24.4300,0.0000,0.0000,0.0000,0.0000,110.1735,100.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,110.1735,mean concurrently resident requests in a 60 s window
PolyServe,4,18.0000,100.0000,24.4300,0.0000,0.0000,0.0000,0.0000,113.0706,100.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,113.0706,mean concurrently resident requests in a 60 s window
PolyServe,4,19.0000,100.0000,24.4300,0.0000,0.0000,0.0000,0.0000,109.9510,100.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,109.9510,mean concurrently resident requests in a 60 s window
PolyServe,4,20.0000,100.0000,24.4300,0.0000,0.0000,0.0000,0.0000,114.1284,100.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,114.1284,mean concurrently resident requests in a 60 s window
PolyServe,4,21.0000,100.0000,24.4300,0.0000,0.0000,0.0000,0.0000,116.7422,100.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,116.7422,mean concurrently resident requests in a 60 s window
PolyServe,4,22.0000,100.0000,24.4300,0.0000,0.0000,0.0000,0.0000,110.9257,100.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,110.9257,mean concurrently resident requests in a 60 s window
PolyServe,4,23.0000,100.0000,24.4300,0.0000,0.0000,0.0000,0.0000,114.9167,100.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,114.9167,mean concurrently resident requests in a 60 s window
PolyServe,4,24.0000,100.0000,24.4300,0.0000,0.0000,0.0000,0.0000,113.2486,100.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,113.2486,mean concurrently resident requests in a 60 s window
PolyServe,4,25.0000,100.0000,24.4300,0.0000,0.0000,0.0000,0.0000,112.5157,100.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,112.5157,mean concurrently resident requests in a 60 s window
PolyServe,4,26.0000,100.0000,24.4300,0.0000,0.0000,0.0000,0.0000,111.8286,100.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,111.8286,mean concurrently resident requests in a 60 s window
PolyServe,4,27.0000,100.0000,24.4300,0.0000,0.0000,0.0000,0.0000,112.6848,100.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,112.6848,mean concurrently resident requests in a 60 s window
PolyServe,4,28.0000,100.0000,24.4300,0.0000,0.0000,0.0000,0.0000,113.5052,100.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,113.5052,mean concurrently resident requests in a 60 s window
PolyServe,4,29.0000,100.0000,24.4300,0.0000,0.0000,0.0000,0.0000,107.8768,100.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,107.8768,mean concurrently resident requests in a 60 s window
PolyServe,4,30.0000,100.0000,24.4300,0.0000,0.0000,0.0000,0.0000,106.8631,100.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,106.8631,mean concurrently resident requests in a 60 s window
PolyServe,4,31.0000,100.0000,24.4300,0.0000,0.0000,0.0000,0.0000,105.3719,100.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,105.3719,mean concurrently resident requests in a 60 s window
PolyServe,4,32.0000,100.0000,24.4300,0.0000,0.0000,0.0000,0.0000,102.0048,100.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,102.0048,mean concurrently resident requests in a 60 s window
PolyServe,4,33.0000,100.0000,24.4300,0.0000,0.0000,0.0000,0.0000,103.0987,100.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,103.0987,mean concurrently resident requests in a 60 s window
PolyServe,4,34.0000,100.0000,24.4300,0.0000,0.0000,0.0000,0.0000,108.0024,100.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,108.0024,mean concurrently resident requests in a 60 s window
PolyServe,4,35.0000,100.0000,24.4300,0.0000,0.0000,0.0000,0.0000,109.0596,100.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,109.0596,mean concurrently resident requests in a 60 s window
PolyServe,4,36.0000,100.0000,24.4300,0.0000,0.0000,0.0000,0.0000,107.4522,100.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,107.4522,mean concurrently resident requests in a 60 s window
PolyServe,4,37.0000,100.0000,24.4300,0.0000,0.0000,0.0000,0.0000,107.7427,100.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,107.7427,mean concurrently resident requests in a 60 s window
PolyServe,4,38.0000,100.0000,24.4300,0.0000,0.0000,0.0000,0.0000,110.3790,100.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,110.3790,mean concurrently resident requests in a 60 s window
PolyServe,4,39.0000,100.0000,24.4300,0.0000,0.0000,0.0000,0.0000,104.8513,100.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,104.8513,mean concurrently resident requests in a 60 s window
PolyServe,4,40.0000,100.0000,24.4300,0.0000,0.0000,0.0000,0.0000,100.9629,100.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.9629,mean concurrently resident requests in a 60 s window
PolyServe,4,41.0000,100.0000,24.4300,0.0000,0.0000,0.0000,0.0000,99.5908,100.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,99.5908,mean concurrently resident requests in a 60 s window
PolyServe,4,42.0000,100.0000,24.4300,0.0000,0.0000,0.0000,0.0000,113.3257,100.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,113.3257,mean concurrently resident requests in a 60 s window
PolyServe,4,43.0000,100.0000,24.4300,0.0000,0.0000,0.0000,0.0000,100.1899,100.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.1899,mean concurrently resident requests in a 60 s window
PolyServe,4,44.0000,100.0000,24.4300,0.0000,0.0000,0.0000,0.0000,95.4511,100.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,95.4511,mean concurrently resident requests in a 60 s window
PolyServe,4,45.0000,100.0000,24.4300,0.0000,0.0000,0.0000,0.0000,103.9164,100.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,103.9164,mean concurrently resident requests in a 60 s window
PolyServe,4,46.0000,100.0000,24.4300,0.0000,0.0000,0.0000,0.0000,108.2569,100.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,108.2569,mean concurrently resident requests in a 60 s window
PolyServe,4,47.0000,100.0000,24.4300,0.0000,0.0000,0.0000,0.0000,109.3080,100.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,109.3080,mean concurrently resident requests in a 60 s window
PolyServe,4,48.0000,100.0000,24.4300,0.0000,0.0000,0.0000,0.0000,104.4158,100.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,104.4158,mean concurrently resident requests in a 60 s window
PolyServe,4,49.0000,100.0000,24.4300,0.0000,0.0000,0.0000,0.0000,107.4087,100.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,107.4087,mean concurrently resident requests in a 60 s window
PolyServe,4,50.0000,100.0000,24.4300,0.0000,0.0000,0.0000,0.0000,105.2281,100.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,105.2281,mean concurrently resident requests in a 60 s window
PolyServe,4,51.0000,100.0000,24.4300,0.0000,0.0000,0.0000,0.0000,103.2048,100.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,103.2048,mean concurrently resident requests in a 60 s window
PolyServe,4,52.0000,100.0000,24.4300,0.0000,0.0000,0.0000,0.0000,107.2938,100.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,107.2938,mean concurrently resident requests in a 60 s window
PolyServe,4,53.0000,100.0000,24.4300,0.0000,0.0000,0.0000,0.0000,106.5940,100.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,106.5940,mean concurrently resident requests in a 60 s window
PolyServe,4,54.0000,100.0000,24.4300,0.0000,0.0000,0.0000,0.0000,110.4391,100.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,110.4391,mean concurrently resident requests in a 60 s window
PolyServe,4,55.0000,100.0000,24.4300,0.0000,0.0000,0.0000,0.0000,114.7189,100.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,114.7189,mean concurrently resident requests in a 60 s window
PolyServe,4,56.0000,100.0000,24.4300,0.0000,0.0000,0.0000,0.0000,108.0453,100.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,108.0453,mean concurrently resident requests in a 60 s window
PolyServe,4,57.0000,100.0000,24.4300,0.0000,0.0000,0.0000,0.0000,106.5103,100.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,106.5103,mean concurrently resident requests in a 60 s window
PolyServe,4,58.0000,100.0000,24.4300,0.0000,0.0000,0.0000,0.0000,102.5255,100.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,102.5255,mean concurrently resident requests in a 60 s window
PolyServe,4,59.0000,100.0000,24.4300,0.0000,0.0000,0.0000,0.0000,87.8857,100.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,87.8857,mean concurrently resident requests in a 60 s window
PolyServe,4,60.0000,100.0000,24.4300,0.0000,0.0000,0.0000,0.0000,0.2771,100.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.2771,mean concurrently resident requests in a 60 s window
llm-d,1,0.0000,99.9300,1.5500,21.7730,91.3953,0.0000,0.0000,1.5187,6.3748,0.0000,0.0000,0.5312,2.2299,0.0000,0.0000,23.8229,mean concurrently resident requests in a 60 s window
llm-d,1,1.0000,99.9300,1.5500,21.0561,86.9524,0.0000,0.0000,2.1479,8.8698,0.0000,0.0000,1.0117,4.1778,0.0000,0.0000,24.2157,mean concurrently resident requests in a 60 s window
llm-d,1,2.0000,99.9300,1.5500,19.2681,87.3353,0.0000,0.0000,2.0923,9.4835,0.0000,0.0000,0.7018,3.1812,0.0000,0.0000,22.0622,mean concurrently resident requests in a 60 s window
llm-d,1,3.0000,99.9300,1.5500,15.5737,83.3704,0.0000,0.0000,2.6472,14.1710,0.0000,0.0000,0.4593,2.4586,0.0000,0.0000,18.6801,mean concurrently resident requests in a 60 s window
llm-d,1,4.0000,99.9300,1.5500,87.4715,90.3648,0.0000,0.0000,7.5245,7.7734,0.0000,0.0000,1.8022,1.8618,0.0000,0.0000,96.7981,mean concurrently resident requests in a 60 s window
llm-d,1,5.0000,99.9300,1.5500,120.5018,89.6170,0.0000,0.0000,11.1164,8.2672,0.0000,0.0000,2.8449,2.1157,0.0000,0.0000,134.4631,mean concurrently resident requests in a 60 s window
