fleet,fleet_short,budget_ms_per_token,crossover_footprint_tokens,crossover_footprint_tokens_min,crossover_footprint_tokens_max,resident_footprint_tokens,resident_footprint_tokens_min,resident_footprint_tokens_max,resident_footprint_p25,resident_footprint_p75,pace_binding_predicted_pct,pace_binding_predicted_pct_min,pace_binding_predicted_pct_max,pace_binding_counted_pct,pace_binding_counted_pct_min,pace_binding_counted_pct_max,kv_pool_tokens,kv_pool_source,sharing_ratio_s,sharing_ratio_s_min,sharing_ratio_s_max,rho_prefill_per_output_token,rho_min,rho_max,c0_ms,c_kv_ms_per_token,c_n_ms_per_request,prefill_rate_tok_per_ms,n_repeats,n_instance_scrapes,n_sole_infeasible_evals,load_window_s,band_definition,scoring_rule
"4 x Qwen2.5-72B, TP=2",Qwen72B x4,111.5,1324.24,819.455,3005.86,5022.64,4991.06,5054.22,2157.6,5899.53,51.5539,50.7064,52.4014,37.4023,37.1945,37.61,576054,derived,0.728363,0.727776,0.728949,1.25755,1.25301,1.26209,18.125,1.33253e-05,0.0567212,15.3402,2,26611,681139,3580.91,"rho in [1.0, 3.0] x s in [0.6, 1.0], joint",no request scoring: T* is a fleet property; class budgets chat 50 / swe 75 / deepresearch 100 ms per token
"4 x Qwen2.5-72B, TP=2",Qwen72B x4,112,1316.3,814.701,2987.32,5022.64,4991.06,5054.22,2157.6,5899.53,51.5539,50.7064,52.4014,37.4023,37.1945,37.61,576054,derived,0.728363,0.727776,0.728949,1.25755,1.25301,1.26209,18.125,1.33253e-05,0.0567212,15.3402,2,26611,681139,3580.91,"rho in [1.0, 3.0] x s in [0.6, 1.0], joint",no request scoring: T* is a fleet property; class budgets chat 50 / swe 75 / deepresearch 100 ms per token
"4 x Qwen2.5-72B, TP=2",Qwen72B x4,112.5,1308.45,810.003,2969.01,5022.64,4991.06,5054.22,2157.6,5899.53,51.5539,50.7064,52.4014,37.4023,37.1945,37.61,576054,derived,0.728363,0.727776,0.728949,1.25755,1.25301,1.26209,18.125,1.33253e-05,0.0567212,15.3402,2,26611,681139,3580.91,"rho in [1.0, 3.0] x s in [0.6, 1.0], joint",no request scoring: T* is a fleet property; class budgets chat 50 / swe 75 / deepresearch 100 ms per token
"4 x Qwen2.5-72B, TP=2",Qwen72B x4,113,1300.69,805.358,2950.93,5022.64,4991.06,5054.22,2157.6,5899.53,51.5539,50.7064,52.4014,37.4023,37.1945,37.61,576054,derived,0.728363,0.727776,0.728949,1.25755,1.25301,1.26209,18.125,1.33253e-05,0.0567212,15.3402,2,26611,681139,3580.91,"rho in [1.0, 3.0] x s in [0.6, 1.0], joint",no request scoring: T* is a fleet property; class budgets chat 50 / swe 75 / deepresearch 100 ms per token
"4 x Qwen2.5-72B, TP=2",Qwen72B x4,113.5,1293.02,800.767,2933.06,5022.64,4991.06,5054.22,2157.6,5899.53,51.5539,50.7064,52.4014,37.4023,37.1945,37.61,576054,derived,0.728363,0.727776,0.728949,1.25755,1.25301,1.26209,18.125,1.33253e-05,0.0567212,15.3402,2,26611,681139,3580.91,"rho in [1.0, 3.0] x s in [0.6, 1.0], joint",no request scoring: T* is a fleet property; class budgets chat 50 / swe 75 / deepresearch 100 ms per token
"4 x Qwen2.5-72B, TP=2",Qwen72B x4,114,1285.45,796.227,2915.41,5022.64,4991.06,5054.22,2157.6,5899.53,51.5539,50.7064,52.4014,37.4023,37.1945,37.61,576054,derived,0.728363,0.727776,0.728949,1.25755,1.25301,1.26209,18.125,1.33253e-05,0.0567212,15.3402,2,26611,681139,3580.91,"rho in [1.0, 3.0] x s in [0.6, 1.0], joint",no request scoring: T* is a fleet property; class budgets chat 50 / swe 75 / deepresearch 100 ms per token
"4 x Qwen2.5-72B, TP=2",Qwen72B x4,114.5,1277.96,791.739,2897.97,5022.64,4991.06,5054.22,2157.6,5899.53,51.5539,50.7064,52.4014,37.4023,37.1945,37.61,576054,derived,0.728363,0.727776,0.728949,1.25755,1.25301,1.26209,18.125,1.33253e-05,0.0567212,15.3402,2,26611,681139,3580.91,"rho in [1.0, 3.0] x s in [0.6, 1.0], joint",no request scoring: T* is a fleet property; class budgets chat 50 / swe 75 / deepresearch 100 ms per token
"4 x Qwen2.5-72B, TP=2",Qwen72B x4,115,1270.56,787.301,2880.74,5022.64,4991.06,5054.22,2157.6,5899.53,51.5539,50.7064,52.4014,37.4023,37.1945,37.61,576054,derived,0.728363,0.727776,0.728949,1.25755,1.25301,1.26209,18.125,1.33253e-05,0.0567212,15.3402,2,26611,681139,3580.91,"rho in [1.0, 3.0] x s in [0.6, 1.0], joint",no request scoring: T* is a fleet property; class budgets chat 50 / swe 75 / deepresearch 100 ms per token
"4 x Qwen2.5-72B, TP=2",Qwen72B x4,115.5,1263.24,782.912,2863.71,5022.64,4991.06,5054.22,2157.6,5899.53,51.5539,50.7064,52.4014,37.4023,37.1945,37.61,576054,derived,0.728363,0.727776,0.728949,1.25755,1.25301,1.26209,18.125,1.33253e-05,0.0567212,15.3402,2,26611,681139,3580.91,"rho in [1.0, 3.0] x s in [0.6, 1.0], joint",no request scoring: T* is a fleet property; class budgets chat 50 / swe 75 / deepresearch 100 ms per token
"4 x Qwen2.5-72B, TP=2",Qwen72B x4,116,1256.01,778.572,2846.88,5022.64,4991.06,5054.22,2157.6,5899.53,51.5539,50.7064,52.4014,37.4023,37.1945,37.61,576054,derived,0.728363,0.727776,0.728949,1.25755,1.25301,1.26209,18.125,1.33253e-05,0.0567212,15.3402,2,26611,681139,3580.91,"rho in [1.0, 3.0] x s in [0.6, 1.0], joint",no request scoring: T* is a fleet property; class budgets chat 50 / swe 75 / deepresearch 100 ms per token
"4 x Qwen2.5-72B, TP=2",Qwen72B x4,116.5,1248.86,774.28,2830.25,5022.64,4991.06,5054.22,2157.6,5899.53,51.5539,50.7064,52.4014,37.4023,37.1945,37.61,576054,derived,0.728363,0.727776,0.728949,1.25755,1.25301,1.26209,18.125,1.33253e-05,0.0567212,15.3402,2,26611,681139,3580.91,"rho in [1.0, 3.0] x s in [0.6, 1.0], joint",no request scoring: T* is a fleet property; class budgets chat 50 / swe 75 / deepresearch 100 ms per token
"4 x Qwen2.5-72B, TP=2",Qwen72B x4,117,1241.79,770.035,2813.81,5022.64,4991.06,5054.22,2157.6,5899.53,51.5539,50.7064,52.4014,37.4023,37.1945,37.61,576054,derived,0.728363,0.727776,0.728949,1.25755,1.25301,1.26209,18.125,1.33253e-05,0.0567212,15.3402,2,26611,681139,3580.91,"rho in [1.0, 3.0] x s in [0.6, 1.0], joint",no request scoring: T* is a fleet property; class budgets chat 50 / swe 75 / deepresearch 100 ms per token
"4 x Qwen2.5-72B, TP=2",Qwen72B x4,117.5,1234.8,765.836,2797.56,5022.64,4991.06,5054.22,2157.6,5899.53,51.5539,50.7064,52.4014,37.4023,37.1945,37.61,576054,derived,0.728363,0.727776,0.728949,1.25755,1.25301,1.26209,18.125,1.33253e-05,0.0567212,15.3402,2,26611,681139,3580.91,"rho in [1.0, 3.0] x s in [0.6, 1.0], joint",no request scoring: T* is a fleet property; class budgets chat 50 / swe 75 / deepresearch 100 ms per token
"4 x Qwen2.5-72B, TP=2",Qwen72B x4,118,1227.89,761.683,2781.49,5022.64,4991.06,5054.22,2157.6,5899.53,51.5539,50.7064,52.4014,37.4023,37.1945,37.61,576054,derived,0.728363,0.727776,0.728949,1.25755,1.25301,1.26209,18.125,1.33253e-05,0.0567212,15.3402,2,26611,681139,3580.91,"rho in [1.0, 3.0] x s in [0.6, 1.0], joint",no request scoring: T* is a fleet property; class budgets chat 50 / swe 75 / deepresearch 100 ms per token
"4 x Qwen2.5-72B, TP=2",Qwen72B x4,118.5,1221.06,757.575,2765.61,5022.64,4991.06,5054.22,2157.6,5899.53,51.5539,50.7064,52.4014,37.4023,37.1945,37.61,576054,derived,0.728363,0.727776,0.728949,1.25755,1.25301,1.26209,18.125,1.33253e-05,0.0567212,15.3402,2,26611,681139,3580.91,"rho in [1.0, 3.0] x s in [0.6, 1.0], joint",no request scoring: T* is a fleet property; class budgets chat 50 / swe 75 / deepresearch 100 ms per token
"4 x Qwen2.5-72B, TP=2",Qwen72B x4,119,1214.3,753.511,2749.92,5022.64,4991.06,5054.22,2157.6,5899.53,51.5539,50.7064,52.4014,37.4023,37.1945,37.61,576054,derived,0.728363,0.727776,0.728949,1.25755,1.25301,1.26209,18.125,1.33253e-05,0.0567212,15.3402,2,26611,681139,3580.91,"rho in [1.0, 3.0] x s in [0.6, 1.0], joint",no request scoring: T* is a fleet property; class budgets chat 50 / swe 75 / deepresearch 100 ms per token
"4 x Qwen2.5-72B, TP=2",Qwen72B x4,119.5,1207.62,749.49,2734.39,5022.64,4991.06,5054.22,2157.6,5899.53,51.5539,50.7064,52.4014,37.4023,37.1945,37.61,576054,derived,0.728363,0.727776,0.728949,1.25755,1.25301,1.26209,18.125,1.33253e-05,0.0567212,15.3402,2,26611,681139,3580.91,"rho in [1.0, 3.0] x s in [0.6, 1.0], joint",no request scoring: T* is a fleet property; class budgets chat 50 / swe 75 / deepresearch 100 ms per token
"4 x Qwen2.5-72B, TP=2",Qwen72B x4,120,1201,745.511,2719.05,5022.64,4991.06,5054.22,2157.6,5899.53,51.5539,50.7064,52.4014,37.4023,37.1945,37.61,576054,derived,0.728363,0.727776,0.728949,1.25755,1.25301,1.26209,18.125,1.33253e-05,0.0567212,15.3402,2,26611,681139,3580.91,"rho in [1.0, 3.0] x s in [0.6, 1.0], joint",no request scoring: T* is a fleet property; class budgets chat 50 / swe 75 / deepresearch 100 ms per token
"4 x Qwen2.5-72B, TP=2",Qwen72B x4,120.5,1194.47,741.575,2703.87,5022.64,4991.06,5054.22,2157.6,5899.53,51.5539,50.7064,52.4014,37.4023,37.1945,37.61,576054,derived,0.728363,0.727776,0.728949,1.25755,1.25301,1.26209,18.125,1.33253e-05,0.0567212,15.3402,2,26611,681139,3580.91,"rho in [1.0, 3.0] x s in [0.6, 1.0], joint",no request scoring: T* is a fleet property; class budgets chat 50 / swe 75 / deepresearch 100 ms per token
"4 x Qwen2.5-72B, TP=2",Qwen72B x4,121,1188,737.68,2688.86,5022.64,4991.06,5054.22,2157.6,5899.53,51.5539,50.7064,52.4014,37.4023,37.1945,37.61,576054,derived,0.728363,0.727776,0.728949,1.25755,1.25301,1.26209,18.125,1.33253e-05,0.0567212,15.3402,2,26611,681139,3580.91,"rho in [1.0, 3.0] x s in [0.6, 1.0], joint",no request scoring: T* is a fleet property; class budgets chat 50 / swe 75 / deepresearch 100 ms per token
"4 x Qwen2.5-72B, TP=2",Qwen72B x4,121.5,1181.6,733.826,2674.02,5022.64,4991.06,5054.22,2157.6,5899.53,51.5539,50.7064,52.4014,37.4023,37.1945,37.61,576054,derived,0.728363,0.727776,0.728949,1.25755,1.25301,1.26209,18.125,1.33253e-05,0.0567212,15.3402,2,26611,681139,3580.91,"rho in [1.0, 3.0] x s in [0.6, 1.0], joint",no request scoring: T* is a fleet property; class budgets chat 50 / swe 75 / deepresearch 100 ms per token
"4 x Qwen2.5-72B, TP=2",Qwen72B x4,122,1175.27,730.012,2659.34,5022.64,4991.06,5054.22,2157.6,5899.53,51.5539,50.7064,52.4014,37.4023,37.1945,37.61,576054,derived,0.728363,0.727776,0.728949,1.25755,1.25301,1.26209,18.125,1.33253e-05,0.0567212,15.3402,2,26611,681139,3580.91,"rho in [1.0, 3.0] x s in [0.6, 1.0], joint",no request scoring: T* is a fleet property; class budgets chat 50 / swe 75 / deepresearch 100 ms per token
"4 x Qwen2.5-72B, TP=2",Qwen72B x4,122.5,1169.01,726.237,2644.82,5022.64,4991.06,5054.22,2157.6,5899.53,51.5539,50.7064,52.4014,37.4023,37.1945,37.61,576054,derived,0.728363,0.727776,0.728949,1.25755,1.25301,1.26209,18.125,1.33253e-05,0.0567212,15.3402,2,26611,681139,3580.91,"rho in [1.0, 3.0] x s in [0.6, 1.0], joint",no request scoring: T* is a fleet property; class budgets chat 50 / swe 75 / deepresearch 100 ms per token
"4 x Qwen2.5-72B, TP=2",Qwen72B x4,123,1162.81,722.502,2630.46,5022.64,4991.06,5054.22,2157.6,5899.53,51.5539,50.7064,52.4014,37.4023,37.1945,37.61,576054,derived,0.728363,0.727776,0.728949,1.25755,1.25301,1.26209,18.125,1.33253e-05,0.0567212,15.3402,2,26611,681139,3580.91,"rho in [1.0, 3.0] x s in [0.6, 1.0], joint",no request scoring: T* is a fleet property; class budgets chat 50 / swe 75 / deepresearch 100 ms per token
"4 x Qwen2.5-72B, TP=2",Qwen72B x4,123.5,1156.68,718.804,2616.25,5022.64,4991.06,5054.22,2157.6,5899.53,51.5539,50.7064,52.4014,37.4023,37.1945,37.61,576054,derived,0.728363,0.727776,0.728949,1.25755,1.25301,1.26209,18.125,1.33253e-05,0.0567212,15.3402,2,26611,681139,3580.91,"rho in [1.0, 3.0] x s in [0.6, 1.0], joint",no request scoring: T* is a fleet property; class budgets chat 50 / swe 75 / deepresearch 100 ms per token
"4 x Qwen2.5-72B, TP=2",Qwen72B x4,124,1150.61,715.144,2602.2,5022.64,4991.06,5054.22,2157.6,5899.53,51.5539,50.7064,52.4014,37.4023,37.1945,37.61,576054,derived,0.728363,0.727776,0.728949,1.25755,1.25301,1.26209,18.125,1.33253e-05,0.0567212,15.3402,2,26611,681139,3580.91,"rho in [1.0, 3.0] x s in [0.6, 1.0], joint",no request scoring: T* is a fleet property; class budgets chat 50 / swe 75 / deepresearch 100 ms per token
"4 x Qwen2.5-72B, TP=2",Qwen72B x4,124.5,1144.61,711.521,2588.3,5022.64,4991.06,5054.22,2157.6,5899.53,51.5539,50.7064,52.4014,37.4023,37.1945,37.61,576054,derived,0.728363,0.727776,0.728949,1.25755,1.25301,1.26209,18.125,1.33253e-05,0.0567212,15.3402,2,26611,681139,3580.91,"rho in [1.0, 3.0] x s in [0.6, 1.0], joint",no request scoring: T* is a fleet property; class budgets chat 50 / swe 75 / deepresearch 100 ms per token
"4 x Qwen2.5-72B, TP=2",Qwen72B x4,125,1138.67,707.935,2574.54,5022.64,4991.06,5054.22,2157.6,5899.53,51.5539,50.7064,52.4014,37.4023,37.1945,37.61,576054,derived,0.728363,0.727776,0.728949,1.25755,1.25301,1.26209,18.125,1.33253e-05,0.0567212,15.3402,2,26611,681139,3580.91,"rho in [1.0, 3.0] x s in [0.6, 1.0], joint",no request scoring: T* is a fleet property; class budgets chat 50 / swe 75 / deepresearch 100 ms per token
"4 x Qwen2.5-72B, TP=2",Qwen72B x4,125.5,1132.79,704.384,2560.93,5022.64,4991.06,5054.22,2157.6,5899.53,51.5539,50.7064,52.4014,37.4023,37.1945,37.61,576054,derived,0.728363,0.727776,0.728949,1.25755,1.25301,1.26209,18.125,1.33253e-05,0.0567212,15.3402,2,26611,681139,3580.91,"rho in [1.0, 3.0] x s in [0.6, 1.0], joint",no request scoring: T* is a fleet property; class budgets chat 50 / swe 75 / deepresearch 100 ms per token
"4 x Qwen2.5-72B, TP=2",Qwen72B x4,126,1126.97,700.87,2547.46,5022.64,4991.06,5054.22,2157.6,5899.53,51.5539,50.7064,52.4014,37.4023,37.1945,37.61,576054,derived,0.728363,0.727776,0.728949,1.25755,1.25301,1.26209,18.125,1.33253e-05,0.0567212,15.3402,2,26611,681139,3580.91,"rho in [1.0, 3.0] x s in [0.6, 1.0], joint",no request scoring: T* is a fleet property; class budgets chat 50 / swe 75 / deepresearch 100 ms per token
"4 x Qwen2.5-72B, TP=2",Qwen72B x4,126.5,1121.21,697.389,2534.14,5022.64,4991.06,5054.22,2157.6,5899.53,51.5539,50.7064,52.4014,37.4023,37.1945,37.61,576054,derived,0.728363,0.727776,0.728949,1.25755,1.25301,1.26209,18.125,1.33253e-05,0.0567212,15.3402,2,26611,681139,3580.91,"rho in [1.0, 3.0] x s in [0.6, 1.0], joint",no request scoring: T* is a fleet property; class budgets chat 50 / swe 75 / deepresearch 100 ms per token
"4 x Qwen2.5-72B, TP=2",Qwen72B x4,127,1115.51,693.944,2520.95,5022.64,4991.06,5054.22,2157.6,5899.53,51.5539,50.7064,52.4014,37.4023,37.1945,37.61,576054,derived,0.728363,0.727776,0.728949,1.25755,1.25301,1.26209,18.125,1.33253e-05,0.0567212,15.3402,2,26611,681139,3580.91,"rho in [1.0, 3.0] x s in [0.6, 1.0], joint",no request scoring: T* is a fleet property; class budgets chat 50 / swe 75 / deepresearch 100 ms per token
"4 x Qwen2.5-72B, TP=2",Qwen72B x4,127.5,1109.87,690.532,2507.9,5022.64,4991.06,5054.22,2157.6,5899.53,51.5539,50.7064,52.4014,37.4023,37.1945,37.61,576054,derived,0.728363,0.727776,0.728949,1.25755,1.25301,1.26209,18.125,1.33253e-05,0.0567212,15.3402,2,26611,681139,3580.91,"rho in [1.0, 3.0] x s in [0.6, 1.0], joint",no request scoring: T* is a fleet property; class budgets chat 50 / swe 75 / deepresearch 100 ms per token
"4 x Qwen2.5-72B, TP=2",Qwen72B x4,128,1104.28,687.154,2494.98,5022.64,4991.06,5054.22,2157.6,5899.53,51.5539,50.7064,52.4014,37.4023,37.1945,37.61,576054,derived,0.728363,0.727776,0.728949,1.25755,1.25301,1.26209,18.125,1.33253e-05,0.0567212,15.3402,2,26611,681139,3580.91,"rho in [1.0, 3.0] x s in [0.6, 1.0], joint",no request scoring: T* is a fleet property; class budgets chat 50 / swe 75 / deepresearch 100 ms per token
"4 x Qwen2.5-72B, TP=2",Qwen72B x4,128.5,1098.75,683.808,2482.2,5022.64,4991.06,5054.22,2157.6,5899.53,51.5539,50.7064,52.4014,37.4023,37.1945,37.61,576054,derived,0.728363,0.727776,0.728949,1.25755,1.25301,1.26209,18.125,1.33253e-05,0.0567212,15.3402,2,26611,681139,3580.91,"rho in [1.0, 3.0] x s in [0.6, 1.0], joint",no request scoring: T* is a fleet property; class budgets chat 50 / swe 75 / deepresearch 100 ms per token
"4 x Qwen2.5-72B, TP=2",Qwen72B x4,129,1093.28,680.495,2469.55,5022.64,4991.06,5054.22,2157.6,5899.53,51.5539,50.7064,52.4014,37.4023,37.1945,37.61,576054,derived,0.728363,0.727776,0.728949,1.25755,1.25301,1.26209,18.125,1.33253e-05,0.0567212,15.3402,2,26611,681139,3580.91,"rho in [1.0, 3.0] x s in [0.6, 1.0], joint",no request scoring: T* is a fleet property; class budgets chat 50 / swe 75 / deepresearch 100 ms per token
"4 x Qwen2.5-72B, TP=2",Qwen72B x4,129.5,1087.86,677.214,2457.02,5022.64,4991.06,5054.22,2157.6,5899.53,51.5539,50.7064,52.4014,37.4023,37.1945,37.61,576054,derived,0.728363,0.727776,0.728949,1.25755,1.25301,1.26209,18.125,1.33253e-05,0.0567212,15.3402,2,26611,681139,3580.91,"rho in [1.0, 3.0] x s in [0.6, 1.0], joint",no request scoring: T* is a fleet property; class budgets chat 50 / swe 75 / deepresearch 100 ms per token
"4 x Qwen2.5-72B, TP=2",Qwen72B x4,130,1082.49,673.964,2444.62,5022.64,4991.06,5054.22,2157.6,5899.53,51.5539,50.7064,52.4014,37.4023,37.1945,37.61,576054,derived,0.728363,0.727776,0.728949,1.25755,1.25301,1.26209,18.125,1.33253e-05,0.0567212,15.3402,2,26611,681139,3580.91,"rho in [1.0, 3.0] x s in [0.6, 1.0], joint",no request scoring: T* is a fleet property; class budgets chat 50 / swe 75 / deepresearch 100 ms per token
"4 x Qwen2.5-72B, TP=2",Qwen72B x4,130.5,1077.17,670.746,2432.35,5022.64,4991.06,5054.22,2157.6,5899.53,51.5539,50.7064,52.4014,37.4023,37.1945,37.61,576054,derived,0.728363,0.727776,0.728949,1.25755,1.25301,1.26209,18.125,1.33253e-05,0.0567212,15.3402,2,26611,681139,3580.91,"rho in [1.0, 3.0] x s in [0.6, 1.0], joint",no request scoring: T* is a fleet property; class budgets chat 50 / swe 75 / deepresearch 100 ms per token
"4 x Qwen2.5-72B, TP=2",Qwen72B x4,131,1071.91,667.558,2420.19,5022.64,4991.06,5054.22,2157.6,5899.53,51.5539,50.7064,52.4014,37.4023,37.1945,37.61,576054,derived,0.728363,0.727776,0.728949,1.25755,1.25301,1.26209,18.125,1.33253e-05,0.0567212,15.3402,2,26611,681139,3580.91,"rho in [1.0, 3.0] x s in [0.6, 1.0], joint",no request scoring: T* is a fleet property; class budgets chat 50 / swe 75 / deepresearch 100 ms per token
"4 x Qwen2.5-72B, TP=2",Qwen72B x4,131.5,1066.7,664.4,2408.16,5022.64,4991.06,5054.22,2157.6,5899.53,51.5539,50.7064,52.4014,37.4023,37.1945,37.61,576054,derived,0.728363,0.727776,0.728949,1.25755,1.25301,1.26209,18.125,1.33253e-05,0.0567212,15.3402,2,26611,681139,3580.91,"rho in [1.0, 3.0] x s in [0.6, 1.0], joint",no request scoring: T* is a fleet property; class budgets chat 50 / swe 75 / deepresearch 100 ms per token
"4 x Qwen2.5-72B, TP=2",Qwen72B x4,132,1061.54,661.272,2396.25,5022.64,4991.06,5054.22,2157.6,5899.53,51.5539,50.7064,52.4014,37.4023,37.1945,37.61,576054,derived,0.728363,0.727776,0.728949,1.25755,1.25301,1.26209,18.125,1.33253e-05,0.0567212,15.3402,2,26611,681139,3580.91,"rho in [1.0, 3.0] x s in [0.6, 1.0], joint",no request scoring: T* is a fleet property; class budgets chat 50 / swe 75 / deepresearch 100 ms per token
"4 x Qwen2.5-72B, TP=2",Qwen72B x4,132.5,1056.43,658.173,2384.46,5022.64,4991.06,5054.22,2157.6,5899.53,51.5539,50.7064,52.4014,37.4023,37.1945,37.61,576054,derived,0.728363,0.727776,0.728949,1.25755,1.25301,1.26209,18.125,1.33253e-05,0.0567212,15.3402,2,26611,681139,3580.91,"rho in [1.0, 3.0] x s in [0.6, 1.0], joint",no request scoring: T* is a fleet property; class budgets chat 50 / swe 75 / deepresearch 100 ms per token
"4 x Qwen2.5-72B, TP=2",Qwen72B x4,133,1051.36,655.103,2372.78,5022.64,4991.06,5054.22,2157.6,5899.53,51.5539,50.7064,52.4014,37.4023,37.1945,37.61,576054,derived,0.728363,0.727776,0.728949,1.25755,1.25301,1.26209,18.125,1.33253e-05,0.0567212,15.3402,2,26611,681139,3580.91,"rho in [1.0, 3.0] x s in [0.6, 1.0], joint",no request scoring: T* is a fleet property; class budgets chat 50 / swe 75 / deepresearch 100 ms per token
"4 x Qwen2.5-72B, TP=2",Qwen72B x4,133.5,1046.35,652.062,2361.21,5022.64,4991.06,5054.22,2157.6,5899.53,51.5539,50.7064,52.4014,37.4023,37.1945,37.61,576054,derived,0.728363,0.727776,0.728949,1.25755,1.25301,1.26209,18.125,1.33253e-05,0.0567212,15.3402,2,26611,681139,3580.91,"rho in [1.0, 3.0] x s in [0.6, 1.0], joint",no request scoring: T* is a fleet property; class budgets chat 50 / swe 75 / deepresearch 100 ms per token
"4 x Qwen2.5-72B, TP=2",Qwen72B x4,134,1041.38,649.049,2349.76,5022.64,4991.06,5054.22,2157.6,5899.53,51.5539,50.7064,52.4014,37.4023,37.1945,37.61,576054,derived,0.728363,0.727776,0.728949,1.25755,1.25301,1.26209,18.125,1.33253e-05,0.0567212,15.3402,2,26611,681139,3580.91,"rho in [1.0, 3.0] x s in [0.6, 1.0], joint",no request scoring: T* is a fleet property; class budgets chat 50 / swe 75 / deepresearch 100 ms per token
"4 x Qwen2.5-72B, TP=2",Qwen72B x4,134.5,1036.46,646.063,2338.42,5022.64,4991.06,5054.22,2157.6,5899.53,51.5539,50.7064,52.4014,37.4023,37.1945,37.61,576054,derived,0.728363,0.727776,0.728949,1.25755,1.25301,1.26209,18.125,1.33253e-05,0.0567212,15.3402,2,26611,681139,3580.91,"rho in [1.0, 3.0] x s in [0.6, 1.0], joint",no request scoring: T* is a fleet property; class budgets chat 50 / swe 75 / deepresearch 100 ms per token
"4 x Qwen2.5-72B, TP=2",Qwen72B x4,135,1031.59,643.105,2327.18,5022.64,4991.06,5054.22,2157.6,5899.53,51.5539,50.7064,52.4014,37.4023,37.1945,37.61,576054,derived,0.728363,0.727776,0.728949,1.25755,1.25301,1.26209,18.125,1.33253e-05,0.0567212,15.3402,2,26611,681139,3580.91,"rho in [1.0, 3.0] x s in [0.6, 1.0], joint",no request scoring: T* is a fleet property; class budgets chat 50 / swe 75 / deepresearch 100 ms per token
"4 x Qwen2.5-72B, TP=2",Qwen72B x4,135.5,1026.76,640.174,2316.06,5022.64,4991.06,5054.22,2157.6,5899.53,51.5539,50.7064,52.4014,37.4023,37.1945,37.61,576054,derived,0.728363,0.727776,0.728949,1.25755,1.25301,1.26209,18.125,1.33253e-05,0.0567212,15.3402,2,26611,681139,3580.91,"rho in [1.0, 3.0] x s in [0.6, 1.0], joint",no request scoring: T* is a fleet property; class budgets chat 50 / swe 75 / deepresearch 100 ms per token
"4 x Qwen2.5-72B, TP=2",Qwen72B x4,136,1021.98,637.269,2305.04,5022.64,4991.06,5054.22,2157.6,5899.53,51.5539,50.7064,52.4014,37.4023,37.1945,37.61,576054,derived,0.728363,0.727776,0.728949,1.25755,1.25301,1.26209,18.125,1.33253e-05,0.0567212,15.3402,2,26611,681139,3580.91,"rho in [1.0, 3.0] x s in [0.6, 1.0], joint",no request scoring: T* is a fleet property; class budgets chat 50 / swe 75 / deepresearch 100 ms per token
"4 x Qwen2.5-72B, TP=2",Qwen72B x4,136.5,1017.24,634.391,2294.12,5022.64,4991.06,5054.22,2157.6,5899.53,51.5539,50.7064,52.4014,37.4023,37.1945,37.61,576054,derived,0.728363,0.727776,0.728949,1.25755,1.25301,1.26209,18.125,1.33253e-05,0.0567212,15.3402,2,26611,681139,3580.91,"rho in [1.0, 3.0] x s in [0.6, 1.0], joint",no request scoring: T* is a fleet property; class budgets chat 50 / swe 75 / deepresearch 100 ms per token
"4 x Qwen2.5-72B, TP=2",Qwen72B x4,137,1012.54,631.538,2283.31,5022.64,4991.06,5054.22,2157.6,5899.53,51.5539,50.7064,52.4014,37.4023,37.1945,37.61,576054,derived,0.728363,0.727776,0.728949,1.25755,1.25301,1.26209,18.125,1.33253e-05,0.0567212,15.3402,2,26611,681139,3580.91,"rho in [1.0, 3.0] x s in [0.6, 1.0], joint",no request scoring: T* is a fleet property; class budgets chat 50 / swe 75 / deepresearch 100 ms per token
"4 x Qwen2.5-72B, TP=2",Qwen72B x4,137.5,1007.89,628.711,2272.6,5022.64,4991.06,5054.22,2157.6,5899.53,51.5539,50.7064,52.4014,37.4023,37.1945,37.61,576054,derived,0.728363,0.727776,0.728949,1.25755,1.25301,1.26209,18.125,1.33253e-05,0.0567212,15.3402,2,26611,681139,3580.91,"rho in [1.0, 3.0] x s in [0.6, 1.0], joint",no request scoring: T* is a fleet property; class budgets chat 50 / swe 75 / deepresearch 100 ms per token
"4 x Qwen2.5-72B, TP=2",Qwen72B x4,138,1003.28,625.909,2261.98,5022.64,4991.06,5054.22,2157.6,5899.53,51.5539,50.7064,52.4014,37.4023,37.1945,37.61,576054,derived,0.728363,0.727776,0.728949,1.25755,1.25301,1.26209,18.125,1.33253e-05,0.0567212,15.3402,2,26611,681139,3580.91,"rho in [1.0, 3.0] x s in [0.6, 1.0], joint",no request scoring: T* is a fleet property; class budgets chat 50 / swe 75 / deepresearch 100 ms per token
"4 x Qwen2.5-72B, TP=2",Qwen72B x4,138.5,998.716,623.133,2251.47,5022.64,4991.06,5054.22,2157.6,5899.53,51.5539,50.7064,52.4014,37.4023,37.1945,37.61,576054,derived,0.728363,0.727776,0.728949,1.25755,1.25301,1.26209,18.125,1.33253e-05,0.0567212,15.3402,2,26611,681139,3580.91,"rho in [1.0, 3.0] x s in [0.6, 1.0], joint",no request scoring: T* is a fleet property; class budgets chat 50 / swe 75 / deepresearch 100 ms per token
