panel,series,x_minutes,value,n_requests,attainment_window_s,run,engine_port
a,running_batch_requests,41.83730,272.97426,,,260831_2346_exp109r1_slot75_shift,8002
a,running_batch_requests,41.85397,251.06783,,,260831_2346_exp109r1_slot75_shift,8002
a,running_batch_requests,41.87064,240.36484,,,260831_2346_exp109r1_slot75_shift,8002
a,running_batch_requests,41.88730,234.97521,,,260831_2346_exp109r1_slot75_shift,8002
a,running_batch_requests,41.90397,234.00000,,,260831_2346_exp109r1_slot75_shift,8002
a,running_batch_requests,41.92064,220.31797,,,260831_2346_exp109r1_slot75_shift,8002
a,running_batch_requests,41.93730,215.39049,,,260831_2346_exp109r1_slot75_shift,8002
a,running_batch_requests,41.95397,214.19531,,,260831_2346_exp109r1_slot75_shift,8002
a,running_batch_requests,41.97064,214.00000,,,260831_2346_exp109r1_slot75_shift,8002
a,running_batch_requests,41.98730,201.12721,,,260831_2346_exp109r1_slot75_shift,8002
a,running_batch_requests,42.00397,192.36861,,,260831_2346_exp109r1_slot75_shift,8002
a,running_batch_requests,42.02064,190.19558,,,260831_2346_exp109r1_slot75_shift,8002
a,running_batch_requests,42.03730,190.80435,,,260831_2346_exp109r1_slot75_shift,8002
a,running_batch_requests,42.05397,191.80429,,,260831_2346_exp109r1_slot75_shift,8002
a,running_batch_requests,42.07064,196.82531,,,260831_2346_exp109r1_slot75_shift,8002
a,running_batch_requests,42.08730,197.19585,,,260831_2346_exp109r1_slot75_shift,8002
a,running_batch_requests,42.10397,202.62853,,,260831_2346_exp109r1_slot75_shift,8002
a,running_batch_requests,42.12064,201.58793,,,260831_2346_exp109r1_slot75_shift,8002
a,running_batch_requests,42.13730,200.19604,,,260831_2346_exp109r1_slot75_shift,8002
a,running_batch_requests,42.15397,191.15718,,,260831_2346_exp109r1_slot75_shift,8002
a,running_batch_requests,42.17064,189.00000,,,260831_2346_exp109r1_slot75_shift,8002
a,running_batch_requests,42.18730,188.19624,,,260831_2346_exp109r1_slot75_shift,8002
a,running_batch_requests,42.20397,188.80370,,,260831_2346_exp109r1_slot75_shift,8002
a,running_batch_requests,42.22064,188.19638,,,260831_2346_exp109r1_slot75_shift,8002
a,running_batch_requests,42.23730,180.76798,,,260831_2346_exp109r1_slot75_shift,8002
a,running_batch_requests,42.25397,174.98254,,,260831_2346_exp109r1_slot75_shift,8002
a,running_batch_requests,42.27064,182.83768,,,260831_2346_exp109r1_slot75_shift,8002
a,running_batch_requests,42.28730,183.39329,,,260831_2346_exp109r1_slot75_shift,8002
a,running_batch_requests,42.30397,185.40988,,,260831_2346_exp109r1_slot75_shift,8002
a,running_batch_requests,42.32064,176.36128,,,260831_2346_exp109r1_slot75_shift,8002
a,running_batch_requests,42.33730,165.16541,,,260831_2346_exp109r1_slot75_shift,8002
a,running_batch_requests,42.35397,154.16620,,,260831_2346_exp109r1_slot75_shift,8002
a,running_batch_requests,42.37064,152.00000,,,260831_2346_exp109r1_slot75_shift,8002
a,running_batch_requests,42.38730,139.95548,,,260831_2346_exp109r1_slot75_shift,8002
a,running_batch_requests,42.40397,141.01449,,,260831_2346_exp109r1_slot75_shift,8002
a,running_batch_requests,42.42064,143.60566,,,260831_2346_exp109r1_slot75_shift,8002
a,running_batch_requests,42.43730,148.01381,,,260831_2346_exp109r1_slot75_shift,8002
a,running_batch_requests,42.45397,149.00000,,,260831_2346_exp109r1_slot75_shift,8002
a,running_batch_requests,42.47064,145.78947,,,260831_2346_exp109r1_slot75_shift,8002
a,running_batch_requests,42.48730,138.57947,,,260831_2346_exp109r1_slot75_shift,8002
a,running_batch_requests,42.50397,136.19750,,,260831_2346_exp109r1_slot75_shift,8002
a,running_batch_requests,42.52064,139.20974,,,260831_2346_exp109r1_slot75_shift,8002
a,running_batch_requests,42.53730,140.80237,,,260831_2346_exp109r1_slot75_shift,8002
a,running_batch_requests,42.55397,141.80230,,,260831_2346_exp109r1_slot75_shift,8002
a,running_batch_requests,42.57064,146.01114,,,260831_2346_exp109r1_slot75_shift,8002
a,running_batch_requests,42.58730,144.59352,,,260831_2346_exp109r1_slot75_shift,8002
a,running_batch_requests,42.60397,149.61467,,,260831_2346_exp109r1_slot75_shift,8002
a,running_batch_requests,42.62064,148.59390,,,260831_2346_exp109r1_slot75_shift,8002
a,running_batch_requests,42.63730,150.40588,,,260831_2346_exp109r1_slot75_shift,8002
a,running_batch_requests,42.65397,159.01889,,,260831_2346_exp109r1_slot75_shift,8002
a,running_batch_requests,42.67064,157.79271,,,260831_2346_exp109r1_slot75_shift,8002
a,running_batch_requests,42.68730,163.41406,,,260831_2346_exp109r1_slot75_shift,8002
a,running_batch_requests,42.70397,173.01687,,,260831_2346_exp109r1_slot75_shift,8002
a,running_batch_requests,42.72064,170.99193,,,260831_2346_exp109r1_slot75_shift,8002
a,running_batch_requests,42.73730,170.80155,,,260831_2346_exp109r1_slot75_shift,8002
a,running_batch_requests,42.75397,172.60296,,,260831_2346_exp109r1_slot75_shift,8002
a,running_batch_requests,42.77064,167.39012,,,260831_2346_exp109r1_slot75_shift,8002
a,running_batch_requests,42.78730,163.59596,,,260831_2346_exp109r1_slot75_shift,8002
a,running_batch_requests,42.80397,171.01277,,,260831_2346_exp109r1_slot75_shift,8002
a,running_batch_requests,42.82064,183.41575,,,260831_2346_exp109r1_slot75_shift,8002
a,running_batch_requests,42.83730,186.00000,,,260831_2346_exp109r1_slot75_shift,8002
a,running_batch_requests,42.85397,186.00000,,,260831_2346_exp109r1_slot75_shift,8002
a,running_batch_requests,42.87064,187.60205,,,260831_2346_exp109r1_slot75_shift,8002
a,running_batch_requests,42.88730,193.60675,,,260831_2346_exp109r1_slot75_shift,8002
a,running_batch_requests,42.90397,190.19461,,,260831_2346_exp109r1_slot75_shift,8002
a,running_batch_requests,42.92064,184.19486,,,260831_2346_exp109r1_slot75_shift,8002
a,running_batch_requests,42.93730,176.59363,,,260831_2346_exp109r1_slot75_shift,8002
a,running_batch_requests,42.95397,175.80073,,,260831_2346_exp109r1_slot75_shift,8002
a,running_batch_requests,42.97064,184.00662,,,260831_2346_exp109r1_slot75_shift,8002
a,running_batch_requests,42.98730,183.59821,,,260831_2346_exp109r1_slot75_shift,8002
a,running_batch_requests,43.00397,186.20213,,,260831_2346_exp109r1_slot75_shift,8002
a,running_batch_requests,43.02064,178.99538,,,260831_2346_exp109r1_slot75_shift,8002
a,running_batch_requests,43.03730,177.80039,,,260831_2346_exp109r1_slot75_shift,8002
a,running_batch_requests,43.05397,171.59715,,,260831_2346_exp109r1_slot75_shift,8002
a,running_batch_requests,43.07064,174.00149,,,260831_2346_exp109r1_slot75_shift,8002
a,running_batch_requests,43.08730,172.59930,,,260831_2346_exp109r1_slot75_shift,8002
a,running_batch_requests,43.10397,172.00000,,,260831_2346_exp109r1_slot75_shift,8002
a,running_batch_requests,43.12064,181.60119,,,260831_2346_exp109r1_slot75_shift,8002
a,running_batch_requests,43.13730,194.40042,,,260831_2346_exp109r1_slot75_shift,8002
a,running_batch_requests,43.15397,197.79997,,,260831_2346_exp109r1_slot75_shift,8002
a,running_batch_requests,43.17064,199.59977,,,260831_2346_exp109r1_slot75_shift,8002
a,running_batch_requests,43.18730,197.60056,,,260831_2346_exp109r1_slot75_shift,8002
a,running_batch_requests,43.20397,197.79975,,,260831_2346_exp109r1_slot75_shift,8002
a,running_batch_requests,43.22064,197.20032,,,260831_2346_exp109r1_slot75_shift,8002
a,running_batch_requests,43.23730,204.19643,,,260831_2346_exp109r1_slot75_shift,8002
a,running_batch_requests,43.25397,213.19583,,,260831_2346_exp109r1_slot75_shift,8002
a,running_batch_requests,43.27064,221.39572,,,260831_2346_exp109r1_slot75_shift,8002
a,running_batch_requests,43.28730,226.99690,,,260831_2346_exp109r1_slot75_shift,8002
a,running_batch_requests,43.30397,231.19724,,,260831_2346_exp109r1_slot75_shift,8002
a,running_batch_requests,43.32064,229.60228,,,260831_2346_exp109r1_slot75_shift,8002
a,running_batch_requests,43.33730,229.79917,,,260831_2346_exp109r1_slot75_shift,8002
a,running_batch_requests,43.35397,227.60267,,,260831_2346_exp109r1_slot75_shift,8002
a,running_batch_requests,43.37064,228.59806,,,260831_2346_exp109r1_slot75_shift,8002
a,running_batch_requests,43.38730,233.79374,,,260831_2346_exp109r1_slot75_shift,8002
a,running_batch_requests,43.40397,234.20112,,,260831_2346_exp109r1_slot75_shift,8002
a,running_batch_requests,43.42064,238.79289,,,260831_2346_exp109r1_slot75_shift,8002
a,running_batch_requests,43.43730,233.61004,,,260831_2346_exp109r1_slot75_shift,8002
a,running_batch_requests,43.45397,238.38941,,,260831_2346_exp109r1_slot75_shift,8002
a,running_batch_requests,43.47064,232.81683,,,260831_2346_exp109r1_slot75_shift,8002
a,running_batch_requests,43.48730,231.00000,,,260831_2346_exp109r1_slot75_shift,8002
a,running_batch_requests,43.50397,236.58504,,,260831_2346_exp109r1_slot75_shift,8002
a,running_batch_requests,43.52064,240.39338,,,260831_2346_exp109r1_slot75_shift,8002
a,running_batch_requests,43.53730,252.16818,,,260831_2346_exp109r1_slot75_shift,8002
a,running_batch_requests,43.55397,250.21403,,,260831_2346_exp109r1_slot75_shift,8002
a,running_batch_requests,43.57064,241.82163,,,260831_2346_exp109r1_slot75_shift,8002
a,running_batch_requests,43.58730,241.59505,,,260831_2346_exp109r1_slot75_shift,8002
a,running_batch_requests,43.60397,245.18983,,,260831_2346_exp109r1_slot75_shift,8002
a,running_batch_requests,43.62064,250.78436,,,260831_2346_exp109r1_slot75_shift,8002
a,running_batch_requests,43.63730,247.21604,,,260831_2346_exp109r1_slot75_shift,8002
a,running_batch_requests,43.65397,250.78357,,,260831_2346_exp109r1_slot75_shift,8002
a,running_batch_requests,43.67064,263.95794,,,260831_2346_exp109r1_slot75_shift,8002
a,running_batch_requests,43.68730,267.79713,,,260831_2346_exp109r1_slot75_shift,8002
a,running_batch_requests,43.70397,274.37649,,,260831_2346_exp109r1_slot75_shift,8002
a,running_batch_requests,43.72064,283.17317,,,260831_2346_exp109r1_slot75_shift,8002
a,running_batch_requests,43.73730,288.98480,,,260831_2346_exp109r1_slot75_shift,8002
a,running_batch_requests,43.75397,294.78136,,,260831_2346_exp109r1_slot75_shift,8002
a,running_batch_requests,43.77064,288.03172,,,260831_2346_exp109r1_slot75_shift,8002
a,running_batch_requests,43.78730,290.77965,,,260831_2346_exp109r1_slot75_shift,8002
a,running_batch_requests,43.80397,280.05244,,,260831_2346_exp109r1_slot75_shift,8002
a,running_batch_requests,43.82064,275.40714,,,260831_2346_exp109r1_slot75_shift,8002
a,running_batch_requests,43.83730,274.20364,,,260831_2346_exp109r1_slot75_shift,8002
a,running_batch_requests,43.85397,276.38889,,,260831_2346_exp109r1_slot75_shift,8002
a,running_batch_requests,43.87064,274.61131,,,260831_2346_exp109r1_slot75_shift,8002
a,running_batch_requests,43.88730,279.57125,,,260831_2346_exp109r1_slot75_shift,8002
a,running_batch_requests,43.90397,268.26798,,,260831_2346_exp109r1_slot75_shift,8002
a,running_batch_requests,43.92064,269.77411,,,260831_2346_exp109r1_slot75_shift,8002
a,running_batch_requests,43.93730,269.40876,,,260831_2346_exp109r1_slot75_shift,8002
a,running_batch_requests,43.95397,272.97776,,,260831_2346_exp109r1_slot75_shift,8002
a,running_batch_requests,43.97064,274.00000,,,260831_2346_exp109r1_slot75_shift,8002
a,running_batch_requests,43.98730,262.86427,,,260831_2346_exp109r1_slot75_shift,8002
a,running_batch_requests,44.00397,265.56736,,,260831_2346_exp109r1_slot75_shift,8002
a,running_batch_requests,44.02064,271.77159,,,260831_2346_exp109r1_slot75_shift,8002
a,running_batch_requests,44.03730,273.00000,,,260831_2346_exp109r1_slot75_shift,8002
a,running_batch_requests,44.05397,275.38540,,,260831_2346_exp109r1_slot75_shift,8002
a,running_batch_requests,44.07064,278.38518,,,260831_2346_exp109r1_slot75_shift,8002
a,running_batch_requests,44.08730,276.61495,,,260831_2346_exp109r1_slot75_shift,8002
a,running_batch_requests,44.10397,273.61513,,,260831_2346_exp109r1_slot75_shift,8002
a,running_batch_requests,44.12064,269.82044,,,260831_2346_exp109r1_slot75_shift,8002
a,running_batch_requests,44.13730,261.05183,,,260831_2346_exp109r1_slot75_shift,8002
a,running_batch_requests,44.15397,250.25778,,,260831_2346_exp109r1_slot75_shift,8002
a,running_batch_requests,44.17064,248.00000,,,260831_2346_exp109r1_slot75_shift,8002
a,running_batch_requests,44.18730,248.00000,,,260831_2346_exp109r1_slot75_shift,8002
a,running_batch_requests,44.20397,249.58909,,,260831_2346_exp109r1_slot75_shift,8002
a,running_batch_requests,44.22064,251.58895,,,260831_2346_exp109r1_slot75_shift,8002
a,running_batch_requests,44.23730,247.23354,,,260831_2346_exp109r1_slot75_shift,8002
a,running_batch_requests,44.25397,242.02832,,,260831_2346_exp109r1_slot75_shift,8002
a,running_batch_requests,44.27064,240.20573,,,260831_2346_exp109r1_slot75_shift,8002
a,running_batch_requests,44.28730,237.61739,,,260831_2346_exp109r1_slot75_shift,8002
a,running_batch_requests,44.30397,243.35310,,,260831_2346_exp109r1_slot75_shift,8002
a,running_batch_requests,44.32064,245.00000,,,260831_2346_exp109r1_slot75_shift,8002
a,running_batch_requests,44.33730,236.26571,,,260831_2346_exp109r1_slot75_shift,8002
a,running_batch_requests,44.35397,241.14567,,,260831_2346_exp109r1_slot75_shift,8002
a,running_batch_requests,44.37064,237.44272,,,260831_2346_exp109r1_slot75_shift,8002
a,running_batch_requests,44.38730,227.26786,,,260831_2346_exp109r1_slot75_shift,8002
a,running_batch_requests,44.40397,221.82494,,,260831_2346_exp109r1_slot75_shift,8002
a,running_batch_requests,44.42064,224.96847,,,260831_2346_exp109r1_slot75_shift,8002
a,running_batch_requests,44.43730,220.44460,,,260831_2346_exp109r1_slot75_shift,8002
a,running_batch_requests,44.45397,215.03222,,,260831_2346_exp109r1_slot75_shift,8002
a,running_batch_requests,44.47064,208.44560,,,260831_2346_exp109r1_slot75_shift,8002
a,running_batch_requests,44.48730,209.38027,,,260831_2346_exp109r1_slot75_shift,8002
a,running_batch_requests,44.50397,202.85976,,,260831_2346_exp109r1_slot75_shift,8002
a,running_batch_requests,44.52064,195.44694,,,260831_2346_exp109r1_slot75_shift,8002
a,running_batch_requests,44.53730,193.20677,,,260831_2346_exp109r1_slot75_shift,8002
a,running_batch_requests,44.55397,189.82735,,,260831_2346_exp109r1_slot75_shift,8002
a,running_batch_requests,44.57064,182.65522,,,260831_2346_exp109r1_slot75_shift,8002
a,running_batch_requests,44.58730,171.48364,,,260831_2346_exp109r1_slot75_shift,8002
a,running_batch_requests,44.60397,165.82815,,,260831_2346_exp109r1_slot75_shift,8002
a,running_batch_requests,44.62064,165.79290,,,260831_2346_exp109r1_slot75_shift,8002
a,running_batch_requests,44.63730,154.90036,,,260831_2346_exp109r1_slot75_shift,8002
a,running_batch_requests,44.65397,142.48681,,,260831_2346_exp109r1_slot75_shift,8002
a,running_batch_requests,44.67064,134.45109,,,260831_2346_exp109r1_slot75_shift,8002
a,running_batch_requests,44.68730,135.37789,,,260831_2346_exp109r1_slot75_shift,8002
a,running_batch_requests,44.70397,136.79256,,,260831_2346_exp109r1_slot75_shift,8002
a,running_batch_requests,44.72064,135.41502,,,260831_2346_exp109r1_slot75_shift,8002
a,running_batch_requests,44.73730,133.41515,,,260831_2346_exp109r1_slot75_shift,8002
a,running_batch_requests,44.75397,123.49171,,,260831_2346_exp109r1_slot75_shift,8002
a,running_batch_requests,44.77064,110.70022,,,260831_2346_exp109r1_slot75_shift,8002
a,running_batch_requests,44.78730,109.58445,,,260831_2346_exp109r1_slot75_shift,8002
a,running_batch_requests,44.80397,107.62352,,,260831_2346_exp109r1_slot75_shift,8002
a,running_batch_requests,44.82064,102.24746,,,260831_2346_exp109r1_slot75_shift,8002
a,running_batch_requests,44.83730,97.03989,,,260831_2346_exp109r1_slot75_shift,8002
a,running_batch_requests,44.85397,88.87245,,,260831_2346_exp109r1_slot75_shift,8002
a,running_batch_requests,44.87064,80.66496,,,260831_2346_exp109r1_slot75_shift,8002
a,running_batch_requests,44.88730,79.00000,,,260831_2346_exp109r1_slot75_shift,8002
a,running_batch_requests,44.90397,85.33395,,,260831_2346_exp109r1_slot75_shift,8002
a,running_batch_requests,44.92064,84.62497,,,260831_2346_exp109r1_slot75_shift,8002
a,running_batch_requests,44.93730,76.87620,,,260831_2346_exp109r1_slot75_shift,8002
a,running_batch_requests,44.95397,74.20855,,,260831_2346_exp109r1_slot75_shift,8002
a,running_batch_requests,44.97064,77.95692,,,260831_2346_exp109r1_slot75_shift,8002
a,running_batch_requests,44.98730,74.25209,,,260831_2346_exp109r1_slot75_shift,8002
a,running_batch_requests,45.00397,69.04377,,,260831_2346_exp109r1_slot75_shift,8002
a,running_batch_requests,45.02064,60.87944,,,260831_2346_exp109r1_slot75_shift,8002
a,running_batch_requests,45.03730,59.00000,,,260831_2346_exp109r1_slot75_shift,8002
a,running_batch_requests,45.05397,68.49237,,,260831_2346_exp109r1_slot75_shift,8002
a,running_batch_requests,45.07064,78.11867,,,260831_2346_exp109r1_slot75_shift,8002
a,running_batch_requests,45.08730,79.20910,,,260831_2346_exp109r1_slot75_shift,8002
a,running_batch_requests,45.10397,79.79083,,,260831_2346_exp109r1_slot75_shift,8002
a,running_batch_requests,45.12064,82.37227,,,260831_2346_exp109r1_slot75_shift,8002
a,running_batch_requests,45.13730,78.25586,,,260831_2346_exp109r1_slot75_shift,8002
a,running_batch_requests,45.15397,75.41876,,,260831_2346_exp109r1_slot75_shift,8002
a,running_batch_requests,45.17064,78.16221,,,260831_2346_exp109r1_slot75_shift,8002
a,running_batch_requests,45.18730,77.41903,,,260831_2346_exp109r1_slot75_shift,8002
a,running_batch_requests,45.20397,82.53295,,,260831_2346_exp109r1_slot75_shift,8002
a,running_batch_requests,45.22064,91.11321,,,260831_2346_exp109r1_slot75_shift,8002
a,running_batch_requests,45.23730,96.95158,,,260831_2346_exp109r1_slot75_shift,8002
a,running_batch_requests,45.25397,102.74155,,,260831_2346_exp109r1_slot75_shift,8002
a,running_batch_requests,45.27064,104.00000,,,260831_2346_exp109r1_slot75_shift,8002
a,running_batch_requests,45.28730,100.83951,,,260831_2346_exp109r1_slot75_shift,8002
a,running_batch_requests,45.30397,96.04973,,,260831_2346_exp109r1_slot75_shift,8002
a,running_batch_requests,45.32064,89.46985,,,260831_2346_exp109r1_slot75_shift,8002
a,running_batch_requests,45.33730,91.15986,,,260831_2346_exp109r1_slot75_shift,8002
a,running_batch_requests,45.35397,92.78990,,,260831_2346_exp109r1_slot75_shift,8002
a,running_batch_requests,45.37064,93.00000,,,260831_2346_exp109r1_slot75_shift,8002
a,running_batch_requests,45.38730,93.00000,,,260831_2346_exp109r1_slot75_shift,8002
a,running_batch_requests,45.40397,89.05151,,,260831_2346_exp109r1_slot75_shift,8002
a,running_batch_requests,45.42064,94.31705,,,260831_2346_exp109r1_slot75_shift,8002
a,running_batch_requests,45.43730,97.57913,,,260831_2346_exp109r1_slot75_shift,8002
a,running_batch_requests,45.45397,96.42100,,,260831_2346_exp109r1_slot75_shift,8002
a,running_batch_requests,45.47064,98.36831,,,260831_2346_exp109r1_slot75_shift,8002
a,running_batch_requests,45.48730,92.68504,,,260831_2346_exp109r1_slot75_shift,8002
a,running_batch_requests,45.50397,88.63208,,,260831_2346_exp109r1_slot75_shift,8002
a,running_batch_requests,45.52064,84.84303,,,260831_2346_exp109r1_slot75_shift,8002
a,running_batch_requests,45.53730,86.36751,,,260831_2346_exp109r1_slot75_shift,8002
a,running_batch_requests,45.55397,84.63269,,,260831_2346_exp109r1_slot75_shift,8002
a,running_batch_requests,45.57064,74.53164,,,260831_2346_exp109r1_slot75_shift,8002
a,running_batch_requests,45.58730,76.73378,,,260831_2346_exp109r1_slot75_shift,8002
a,running_batch_requests,45.60397,80.36667,,,260831_2346_exp109r1_slot75_shift,8002
a,running_batch_requests,45.62064,78.63355,,,260831_2346_exp109r1_slot75_shift,8002
a,running_batch_requests,45.63730,78.78874,,,260831_2346_exp109r1_slot75_shift,8002
a,running_batch_requests,45.65397,75.84529,,,260831_2346_exp109r1_slot75_shift,8002
a,running_batch_requests,45.67064,71.84554,,,260831_2346_exp109r1_slot75_shift,8002
a,running_batch_requests,45.68730,75.73129,,,260831_2346_exp109r1_slot75_shift,8002
a,running_batch_requests,45.70397,83.30786,,,260831_2346_exp109r1_slot75_shift,8002
a,running_batch_requests,45.72064,79.48107,,,260831_2346_exp109r1_slot75_shift,8002
a,running_batch_requests,45.73730,73.26991,,,260831_2346_exp109r1_slot75_shift,8002
a,running_batch_requests,45.75397,75.15313,,,260831_2346_exp109r1_slot75_shift,8002
a,running_batch_requests,45.77064,86.24682,,,260831_2346_exp109r1_slot75_shift,8002
a,running_batch_requests,45.78730,86.63556,,,260831_2346_exp109r1_slot75_shift,8002
a,running_batch_requests,45.80397,90.72848,,,260831_2346_exp109r1_slot75_shift,8002
a,running_batch_requests,45.82064,97.51620,,,260831_2346_exp109r1_slot75_shift,8002
a,running_batch_requests,45.83730,91.12033,,,260831_2346_exp109r1_slot75_shift,8002
a,running_batch_requests,45.85397,89.78790,,,260831_2346_exp109r1_slot75_shift,8002
a,running_batch_requests,45.87064,91.57565,,,260831_2346_exp109r1_slot75_shift,8002
a,running_batch_requests,45.88730,88.06120,,,260831_2346_exp109r1_slot75_shift,8002
a,running_batch_requests,45.90397,88.57539,,,260831_2346_exp109r1_slot75_shift,8002
a,running_batch_requests,45.92064,88.21238,,,260831_2346_exp109r1_slot75_shift,8002
a,running_batch_requests,45.93730,88.78755,,,260831_2346_exp109r1_slot75_shift,8002
a,running_batch_requests,45.95397,92.93741,,,260831_2346_exp109r1_slot75_shift,8002
a,running_batch_requests,45.97064,92.42516,,,260831_2346_exp109r1_slot75_shift,8002
a,running_batch_requests,45.98730,88.85059,,,260831_2346_exp109r1_slot75_shift,8002
a,running_batch_requests,46.00397,87.21271,,,260831_2346_exp109r1_slot75_shift,8002
a,running_batch_requests,46.02064,86.21278,,,260831_2346_exp109r1_slot75_shift,8002
a,running_batch_requests,46.03730,84.42570,,,260831_2346_exp109r1_slot75_shift,8002
a,running_batch_requests,46.05397,88.72246,,,260831_2346_exp109r1_slot75_shift,8002
a,running_batch_requests,46.07064,87.63893,,,260831_2346_exp109r1_slot75_shift,8002
a,running_batch_requests,46.08730,85.42608,,,260831_2346_exp109r1_slot75_shift,8002
a,running_batch_requests,46.10397,83.42621,,,260831_2346_exp109r1_slot75_shift,8002
a,running_batch_requests,46.12064,82.21317,,,260831_2346_exp109r1_slot75_shift,8002
a,running_batch_requests,46.13730,82.00000,,,260831_2346_exp109r1_slot75_shift,8002
a,running_batch_requests,46.15397,88.29350,,,260831_2346_exp109r1_slot75_shift,8002
a,running_batch_requests,46.17064,90.78662,,,260831_2346_exp109r1_slot75_shift,8002
a,running_batch_requests,46.18730,95.71927,,,260831_2346_exp109r1_slot75_shift,8002
a,running_batch_requests,46.20397,104.07822,,,260831_2346_exp109r1_slot75_shift,8002
a,running_batch_requests,46.22064,105.21360,,,260831_2346_exp109r1_slot75_shift,8002
a,running_batch_requests,46.23730,112.07701,,,260831_2346_exp109r1_slot75_shift,8002
a,running_batch_requests,46.25397,122.64893,,,260831_2346_exp109r1_slot75_shift,8002
a,running_batch_requests,46.27064,125.78620,,,260831_2346_exp109r1_slot75_shift,8002
a,running_batch_requests,46.28730,130.71681,,,260831_2346_exp109r1_slot75_shift,8002
a,running_batch_requests,46.30397,135.14427,,,260831_2346_exp109r1_slot75_shift,8002
a,running_batch_requests,46.32064,139.14410,,,260831_2346_exp109r1_slot75_shift,8002
a,running_batch_requests,46.33730,147.07368,,,260831_2346_exp109r1_slot75_shift,8002
a,running_batch_requests,46.35397,148.21410,,,260831_2346_exp109r1_slot75_shift,8002
a,running_batch_requests,46.37064,149.57167,,,260831_2346_exp109r1_slot75_shift,8002
a,running_batch_requests,46.38730,150.78577,,,260831_2346_exp109r1_slot75_shift,8002
a,running_batch_requests,46.40397,148.64290,,,260831_2346_exp109r1_slot75_shift,8002
a,running_batch_requests,46.42064,152.71378,,,260831_2346_exp109r1_slot75_shift,8002
a,running_batch_requests,46.43730,155.57113,,,260831_2346_exp109r1_slot75_shift,8002
a,running_batch_requests,46.45397,159.92749,,,260831_2346_exp109r1_slot75_shift,8002
a,running_batch_requests,46.47064,165.71260,,,260831_2346_exp109r1_slot75_shift,8002
a,running_batch_requests,46.48730,181.92200,,,260831_2346_exp109r1_slot75_shift,8002
a,running_batch_requests,46.50397,192.28238,,,260831_2346_exp109r1_slot75_shift,8002
a,running_batch_requests,46.52064,201.85231,,,260831_2346_exp109r1_slot75_shift,8002
a,running_batch_requests,46.53730,204.00000,,,260831_2346_exp109r1_slot75_shift,8002
a,running_batch_requests,46.55397,210.28073,,,260831_2346_exp109r1_slot75_shift,8002
a,running_batch_requests,46.57064,215.92513,,,260831_2346_exp109r1_slot75_shift,8002
a,running_batch_requests,46.58730,224.06458,,,260831_2346_exp109r1_slot75_shift,8002
a,running_batch_requests,46.60397,230.70929,,,260831_2346_exp109r1_slot75_shift,8002
a,running_batch_requests,46.62064,229.64557,,,260831_2346_exp109r1_slot75_shift,8002
a,running_batch_requests,46.63730,227.43051,,,260831_2346_exp109r1_slot75_shift,8002
a,running_batch_requests,46.65397,230.92337,,,260831_2346_exp109r1_slot75_shift,8002
a,running_batch_requests,46.67064,236.70764,,,260831_2346_exp109r1_slot75_shift,8002
a,running_batch_requests,46.68730,242.70725,,,260831_2346_exp109r1_slot75_shift,8002
a,running_batch_requests,46.70397,245.56895,,,260831_2346_exp109r1_slot75_shift,8002
a,running_batch_requests,46.72064,252.27529,,,260831_2346_exp109r1_slot75_shift,8002
a,running_batch_requests,46.73730,249.29407,,,260831_2346_exp109r1_slot75_shift,8002
a,running_batch_requests,46.75397,252.70550,,,260831_2346_exp109r1_slot75_shift,8002
a,running_batch_requests,46.77064,257.13672,,,260831_2346_exp109r1_slot75_shift,8002
a,running_batch_requests,46.78730,259.56822,,,260831_2346_exp109r1_slot75_shift,8002
a,running_batch_requests,46.80397,263.92014,,,260831_2346_exp109r1_slot75_shift,8002
a,running_batch_requests,46.82064,270.48766,,,260831_2346_exp109r1_slot75_shift,8002
a,running_batch_requests,46.83730,272.00000,,,260831_2346_exp109r1_slot75_shift,8002
a,running_batch_requests,46.85397,277.48672,,,260831_2346_exp109r1_slot75_shift,8002
a,running_batch_requests,46.87064,282.91875,,,260831_2346_exp109r1_slot75_shift,8002
a,running_batch_requests,46.88730,288.70211,,,260831_2346_exp109r1_slot75_shift,8002
a,running_batch_requests,46.90397,297.05124,,,260831_2346_exp109r1_slot75_shift,8002
a,running_batch_requests,46.92064,299.78337,,,260831_2346_exp109r1_slot75_shift,8002
a,running_batch_requests,46.93730,306.26641,,,260831_2346_exp109r1_slot75_shift,8002
a,running_batch_requests,46.95397,313.48265,,,260831_2346_exp109r1_slot75_shift,8002
a,running_batch_requests,46.97064,320.48218,,,260831_2346_exp109r1_slot75_shift,8002
a,running_batch_requests,46.98730,325.13241,,,260831_2346_exp109r1_slot75_shift,8002
b,inter_token_latency_ms,35.00397,108.54825,,,260831_2346_exp109r1_slot75_shift,8002
b,inter_token_latency_ms,35.02064,120.24192,,,260831_2346_exp109r1_slot75_shift,8002
b,inter_token_latency_ms,35.03730,109.81557,,,260831_2346_exp109r1_slot75_shift,8002
b,inter_token_latency_ms,35.05397,85.29445,,,260831_2346_exp109r1_slot75_shift,8002
b,inter_token_latency_ms,35.07064,77.42802,,,260831_2346_exp109r1_slot75_shift,8002
b,inter_token_latency_ms,35.08730,82.76272,,,260831_2346_exp109r1_slot75_shift,8002
