panel,series,x_hours,value,x_minutes,n_requests,attainment_window_s,panel_bc_run,panel_bc_engine_port
a,arrival_rate_norm,80.76667,0.86219,,,,260831_2346_exp109r1_slot75_shift,8002
a,arrival_rate_norm,80.78333,0.84551,,,,260831_2346_exp109r1_slot75_shift,8002
a,arrival_rate_norm,80.80000,0.80893,,,,260831_2346_exp109r1_slot75_shift,8002
a,arrival_rate_norm,80.81667,0.78064,,,,260831_2346_exp109r1_slot75_shift,8002
a,arrival_rate_norm,80.83333,0.88341,,,,260831_2346_exp109r1_slot75_shift,8002
a,arrival_rate_norm,80.85000,0.86982,,,,260831_2346_exp109r1_slot75_shift,8002
a,arrival_rate_norm,80.86667,0.81269,,,,260831_2346_exp109r1_slot75_shift,8002
a,arrival_rate_norm,80.88333,0.83534,,,,260831_2346_exp109r1_slot75_shift,8002
a,arrival_rate_norm,80.90000,0.84904,,,,260831_2346_exp109r1_slot75_shift,8002
a,arrival_rate_norm,80.91667,0.93745,,,,260831_2346_exp109r1_slot75_shift,8002
a,arrival_rate_norm,80.93333,0.95149,,,,260831_2346_exp109r1_slot75_shift,8002
a,arrival_rate_norm,80.95000,0.93148,,,,260831_2346_exp109r1_slot75_shift,8002
a,arrival_rate_norm,80.96667,0.90905,,,,260831_2346_exp109r1_slot75_shift,8002
a,arrival_rate_norm,80.98333,0.89457,,,,260831_2346_exp109r1_slot75_shift,8002
a,arrival_rate_norm,81.00000,0.83844,,,,260831_2346_exp109r1_slot75_shift,8002
a,arrival_rate_norm,81.01667,0.85998,,,,260831_2346_exp109r1_slot75_shift,8002
a,arrival_rate_norm,81.03333,0.79478,,,,260831_2346_exp109r1_slot75_shift,8002
a,arrival_rate_norm,81.05000,0.88021,,,,260831_2346_exp109r1_slot75_shift,8002
a,arrival_rate_norm,81.06667,0.83103,,,,260831_2346_exp109r1_slot75_shift,8002
a,arrival_rate_norm,81.08333,0.89833,,,,260831_2346_exp109r1_slot75_shift,8002
a,arrival_rate_norm,81.10000,0.87623,,,,260831_2346_exp109r1_slot75_shift,8002
a,arrival_rate_norm,81.11667,0.85866,,,,260831_2346_exp109r1_slot75_shift,8002
a,arrival_rate_norm,81.13333,0.83479,,,,260831_2346_exp109r1_slot75_shift,8002
a,arrival_rate_norm,81.15000,0.85590,,,,260831_2346_exp109r1_slot75_shift,8002
a,arrival_rate_norm,81.16667,0.83888,,,,260831_2346_exp109r1_slot75_shift,8002
a,arrival_rate_norm,81.18333,0.88684,,,,260831_2346_exp109r1_slot75_shift,8002
a,arrival_rate_norm,81.20000,0.88397,,,,260831_2346_exp109r1_slot75_shift,8002
a,arrival_rate_norm,81.21667,0.85181,,,,260831_2346_exp109r1_slot75_shift,8002
a,arrival_rate_norm,81.23333,0.83346,,,,260831_2346_exp109r1_slot75_shift,8002
a,arrival_rate_norm,81.25000,0.90087,,,,260831_2346_exp109r1_slot75_shift,8002
a,arrival_rate_norm,81.26667,0.86087,,,,260831_2346_exp109r1_slot75_shift,8002
a,arrival_rate_norm,81.28333,0.78384,,,,260831_2346_exp109r1_slot75_shift,8002
a,arrival_rate_norm,81.30000,0.87877,,,,260831_2346_exp109r1_slot75_shift,8002
a,arrival_rate_norm,81.31667,0.80186,,,,260831_2346_exp109r1_slot75_shift,8002
a,arrival_rate_norm,81.33333,0.87192,,,,260831_2346_exp109r1_slot75_shift,8002
a,arrival_rate_norm,81.35000,0.86032,,,,260831_2346_exp109r1_slot75_shift,8002
a,arrival_rate_norm,81.36667,0.89844,,,,260831_2346_exp109r1_slot75_shift,8002
a,arrival_rate_norm,81.38333,0.78373,,,,260831_2346_exp109r1_slot75_shift,8002
a,arrival_rate_norm,81.40000,0.77500,,,,260831_2346_exp109r1_slot75_shift,8002
a,arrival_rate_norm,81.41667,0.83943,,,,260831_2346_exp109r1_slot75_shift,8002
a,arrival_rate_norm,81.43333,0.83236,,,,260831_2346_exp109r1_slot75_shift,8002
a,arrival_rate_norm,81.45000,0.81788,,,,260831_2346_exp109r1_slot75_shift,8002
a,arrival_rate_norm,81.46667,0.86407,,,,260831_2346_exp109r1_slot75_shift,8002
a,arrival_rate_norm,81.48333,0.89115,,,,260831_2346_exp109r1_slot75_shift,8002
a,arrival_rate_norm,81.50000,0.86728,,,,260831_2346_exp109r1_slot75_shift,8002
a,arrival_rate_norm,81.51667,0.85291,,,,260831_2346_exp109r1_slot75_shift,8002
a,arrival_rate_norm,81.53333,0.85987,,,,260831_2346_exp109r1_slot75_shift,8002
a,arrival_rate_norm,81.55000,0.85059,,,,260831_2346_exp109r1_slot75_shift,8002
a,arrival_rate_norm,81.56667,0.87535,,,,260831_2346_exp109r1_slot75_shift,8002
a,arrival_rate_norm,81.58333,0.86761,,,,260831_2346_exp109r1_slot75_shift,8002
a,arrival_rate_norm,81.60000,0.86264,,,,260831_2346_exp109r1_slot75_shift,8002
a,arrival_rate_norm,81.61667,0.88651,,,,260831_2346_exp109r1_slot75_shift,8002
a,arrival_rate_norm,81.63333,0.86485,,,,260831_2346_exp109r1_slot75_shift,8002
a,arrival_rate_norm,81.65000,0.83733,,,,260831_2346_exp109r1_slot75_shift,8002
a,arrival_rate_norm,81.66667,0.85346,,,,260831_2346_exp109r1_slot75_shift,8002
a,arrival_rate_norm,81.68333,0.89391,,,,260831_2346_exp109r1_slot75_shift,8002
a,arrival_rate_norm,81.70000,0.84053,,,,260831_2346_exp109r1_slot75_shift,8002
a,arrival_rate_norm,81.71667,0.82783,,,,260831_2346_exp109r1_slot75_shift,8002
a,arrival_rate_norm,81.73333,0.89888,,,,260831_2346_exp109r1_slot75_shift,8002
a,arrival_rate_norm,81.75000,0.80484,,,,260831_2346_exp109r1_slot75_shift,8002
a,arrival_rate_norm,81.76667,0.82208,,,,260831_2346_exp109r1_slot75_shift,8002
a,arrival_rate_norm,81.78333,0.84595,,,,260831_2346_exp109r1_slot75_shift,8002
a,arrival_rate_norm,81.80000,0.85755,,,,260831_2346_exp109r1_slot75_shift,8002
a,arrival_rate_norm,81.81667,0.81899,,,,260831_2346_exp109r1_slot75_shift,8002
a,arrival_rate_norm,81.83333,0.84142,,,,260831_2346_exp109r1_slot75_shift,8002
a,arrival_rate_norm,81.85000,0.88087,,,,260831_2346_exp109r1_slot75_shift,8002
a,arrival_rate_norm,81.86667,0.75555,,,,260831_2346_exp109r1_slot75_shift,8002
a,arrival_rate_norm,81.88333,0.85192,,,,260831_2346_exp109r1_slot75_shift,8002
a,arrival_rate_norm,81.90000,0.79755,,,,260831_2346_exp109r1_slot75_shift,8002
a,arrival_rate_norm,81.91667,0.88308,,,,260831_2346_exp109r1_slot75_shift,8002
a,arrival_rate_norm,81.93333,0.85490,,,,260831_2346_exp109r1_slot75_shift,8002
a,arrival_rate_norm,81.95000,0.87579,,,,260831_2346_exp109r1_slot75_shift,8002
a,arrival_rate_norm,81.96667,0.86341,,,,260831_2346_exp109r1_slot75_shift,8002
a,arrival_rate_norm,81.98333,0.87921,,,,260831_2346_exp109r1_slot75_shift,8002
a,arrival_rate_norm,82.00000,0.85965,,,,260831_2346_exp109r1_slot75_shift,8002
a,arrival_rate_norm,82.01667,0.83092,,,,260831_2346_exp109r1_slot75_shift,8002
a,arrival_rate_norm,82.03333,0.80782,,,,260831_2346_exp109r1_slot75_shift,8002
a,arrival_rate_norm,82.05000,0.81799,,,,260831_2346_exp109r1_slot75_shift,8002
a,arrival_rate_norm,82.06667,0.83656,,,,260831_2346_exp109r1_slot75_shift,8002
a,arrival_rate_norm,82.08333,0.79920,,,,260831_2346_exp109r1_slot75_shift,8002
a,arrival_rate_norm,82.10000,0.75776,,,,260831_2346_exp109r1_slot75_shift,8002
a,arrival_rate_norm,82.11667,0.79909,,,,260831_2346_exp109r1_slot75_shift,8002
a,arrival_rate_norm,82.13333,0.83810,,,,260831_2346_exp109r1_slot75_shift,8002
a,arrival_rate_norm,82.15000,0.81943,,,,260831_2346_exp109r1_slot75_shift,8002
a,arrival_rate_norm,82.16667,0.78583,,,,260831_2346_exp109r1_slot75_shift,8002
a,arrival_rate_norm,82.18333,0.77191,,,,260831_2346_exp109r1_slot75_shift,8002
a,arrival_rate_norm,82.20000,0.81445,,,,260831_2346_exp109r1_slot75_shift,8002
a,arrival_rate_norm,82.21667,0.85059,,,,260831_2346_exp109r1_slot75_shift,8002
a,arrival_rate_norm,82.23333,0.81302,,,,260831_2346_exp109r1_slot75_shift,8002
a,arrival_rate_norm,82.25000,0.82241,,,,260831_2346_exp109r1_slot75_shift,8002
a,arrival_rate_norm,82.26667,0.72052,,,,260831_2346_exp109r1_slot75_shift,8002
a,arrival_rate_norm,82.28333,0.79324,,,,260831_2346_exp109r1_slot75_shift,8002
a,arrival_rate_norm,82.30000,0.76528,,,,260831_2346_exp109r1_slot75_shift,8002
a,arrival_rate_norm,82.31667,0.72583,,,,260831_2346_exp109r1_slot75_shift,8002
a,arrival_rate_norm,82.33333,0.77058,,,,260831_2346_exp109r1_slot75_shift,8002
a,arrival_rate_norm,82.35000,0.68737,,,,260831_2346_exp109r1_slot75_shift,8002
a,arrival_rate_norm,82.36667,0.75268,,,,260831_2346_exp109r1_slot75_shift,8002
a,arrival_rate_norm,82.38333,0.73831,,,,260831_2346_exp109r1_slot75_shift,8002
a,arrival_rate_norm,82.40000,0.72538,,,,260831_2346_exp109r1_slot75_shift,8002
a,arrival_rate_norm,82.41667,0.78815,,,,260831_2346_exp109r1_slot75_shift,8002
a,arrival_rate_norm,82.43333,0.75577,,,,260831_2346_exp109r1_slot75_shift,8002
a,arrival_rate_norm,82.45000,0.75312,,,,260831_2346_exp109r1_slot75_shift,8002
a,arrival_rate_norm,82.46667,0.74981,,,,260831_2346_exp109r1_slot75_shift,8002
a,arrival_rate_norm,82.48333,0.75069,,,,260831_2346_exp109r1_slot75_shift,8002
a,arrival_rate_norm,82.50000,0.77567,,,,260831_2346_exp109r1_slot75_shift,8002
a,arrival_rate_norm,82.51667,0.74848,,,,260831_2346_exp109r1_slot75_shift,8002
a,arrival_rate_norm,82.53333,0.80164,,,,260831_2346_exp109r1_slot75_shift,8002
a,arrival_rate_norm,82.55000,0.76561,,,,260831_2346_exp109r1_slot75_shift,8002
a,arrival_rate_norm,82.56667,0.74417,,,,260831_2346_exp109r1_slot75_shift,8002
a,arrival_rate_norm,82.58333,0.78760,,,,260831_2346_exp109r1_slot75_shift,8002
a,arrival_rate_norm,82.60000,0.81324,,,,260831_2346_exp109r1_slot75_shift,8002
a,arrival_rate_norm,82.61667,0.75235,,,,260831_2346_exp109r1_slot75_shift,8002
a,arrival_rate_norm,82.63333,0.77500,,,,260831_2346_exp109r1_slot75_shift,8002
a,arrival_rate_norm,82.65000,0.75157,,,,260831_2346_exp109r1_slot75_shift,8002
a,arrival_rate_norm,82.66667,0.83147,,,,260831_2346_exp109r1_slot75_shift,8002
a,arrival_rate_norm,82.68333,0.79733,,,,260831_2346_exp109r1_slot75_shift,8002
a,arrival_rate_norm,82.70000,0.83501,,,,260831_2346_exp109r1_slot75_shift,8002
a,arrival_rate_norm,82.71667,0.83998,,,,260831_2346_exp109r1_slot75_shift,8002
a,arrival_rate_norm,82.73333,0.83180,,,,260831_2346_exp109r1_slot75_shift,8002
a,arrival_rate_norm,82.75000,0.75367,,,,260831_2346_exp109r1_slot75_shift,8002
a,arrival_rate_norm,82.76667,0.72373,,,,260831_2346_exp109r1_slot75_shift,8002
a,arrival_rate_norm,82.78333,0.87490,,,,260831_2346_exp109r1_slot75_shift,8002
a,arrival_rate_norm,82.80000,0.83810,,,,260831_2346_exp109r1_slot75_shift,8002
a,arrival_rate_norm,82.81667,0.79180,,,,260831_2346_exp109r1_slot75_shift,8002
a,arrival_rate_norm,82.83333,0.84949,,,,260831_2346_exp109r1_slot75_shift,8002
a,arrival_rate_norm,82.85000,0.88341,,,,260831_2346_exp109r1_slot75_shift,8002
a,arrival_rate_norm,82.86667,0.81932,,,,260831_2346_exp109r1_slot75_shift,8002
a,arrival_rate_norm,82.88333,0.82075,,,,260831_2346_exp109r1_slot75_shift,8002
a,arrival_rate_norm,82.90000,0.70704,,,,260831_2346_exp109r1_slot75_shift,8002
a,arrival_rate_norm,82.91667,0.84252,,,,260831_2346_exp109r1_slot75_shift,8002
a,arrival_rate_norm,82.93333,0.82186,,,,260831_2346_exp109r1_slot75_shift,8002
a,arrival_rate_norm,82.95000,0.85291,,,,260831_2346_exp109r1_slot75_shift,8002
a,arrival_rate_norm,82.96667,0.83435,,,,260831_2346_exp109r1_slot75_shift,8002
a,arrival_rate_norm,82.98333,0.80241,,,,260831_2346_exp109r1_slot75_shift,8002
a,arrival_rate_norm,83.00000,0.76539,,,,260831_2346_exp109r1_slot75_shift,8002
a,arrival_rate_norm,83.01667,0.78793,,,,260831_2346_exp109r1_slot75_shift,8002
a,arrival_rate_norm,83.03333,0.74494,,,,260831_2346_exp109r1_slot75_shift,8002
a,arrival_rate_norm,83.05000,0.76771,,,,260831_2346_exp109r1_slot75_shift,8002
a,arrival_rate_norm,83.06667,0.71710,,,,260831_2346_exp109r1_slot75_shift,8002
a,arrival_rate_norm,83.08333,0.69853,,,,260831_2346_exp109r1_slot75_shift,8002
a,arrival_rate_norm,83.10000,0.77732,,,,260831_2346_exp109r1_slot75_shift,8002
a,arrival_rate_norm,83.11667,0.71533,,,,260831_2346_exp109r1_slot75_shift,8002
a,arrival_rate_norm,83.13333,0.72538,,,,260831_2346_exp109r1_slot75_shift,8002
a,arrival_rate_norm,83.15000,0.73312,,,,260831_2346_exp109r1_slot75_shift,8002
a,arrival_rate_norm,83.16667,0.72671,,,,260831_2346_exp109r1_slot75_shift,8002
a,arrival_rate_norm,83.18333,0.68660,,,,260831_2346_exp109r1_slot75_shift,8002
a,arrival_rate_norm,83.20000,0.79843,,,,260831_2346_exp109r1_slot75_shift,8002
a,arrival_rate_norm,83.21667,0.83976,,,,260831_2346_exp109r1_slot75_shift,8002
a,arrival_rate_norm,83.23333,0.74163,,,,260831_2346_exp109r1_slot75_shift,8002
a,arrival_rate_norm,83.25000,0.78793,,,,260831_2346_exp109r1_slot75_shift,8002
a,arrival_rate_norm,83.26667,0.75887,,,,260831_2346_exp109r1_slot75_shift,8002
a,arrival_rate_norm,83.28333,0.81501,,,,260831_2346_exp109r1_slot75_shift,8002
a,arrival_rate_norm,83.30000,0.82473,,,,260831_2346_exp109r1_slot75_shift,8002
a,arrival_rate_norm,83.31667,0.72174,,,,260831_2346_exp109r1_slot75_shift,8002
a,arrival_rate_norm,83.33333,0.78462,,,,260831_2346_exp109r1_slot75_shift,8002
a,arrival_rate_norm,83.35000,0.67057,,,,260831_2346_exp109r1_slot75_shift,8002
a,arrival_rate_norm,83.36667,0.80340,,,,260831_2346_exp109r1_slot75_shift,8002
a,arrival_rate_norm,83.38333,0.75401,,,,260831_2346_exp109r1_slot75_shift,8002
a,arrival_rate_norm,83.40000,0.78141,,,,260831_2346_exp109r1_slot75_shift,8002
a,arrival_rate_norm,83.41667,0.77125,,,,260831_2346_exp109r1_slot75_shift,8002
a,arrival_rate_norm,83.43333,0.78837,,,,260831_2346_exp109r1_slot75_shift,8002
a,arrival_rate_norm,83.45000,0.77843,,,,260831_2346_exp109r1_slot75_shift,8002
a,arrival_rate_norm,83.46667,0.81600,,,,260831_2346_exp109r1_slot75_shift,8002
a,arrival_rate_norm,83.48333,0.79114,,,,260831_2346_exp109r1_slot75_shift,8002
a,arrival_rate_norm,83.50000,0.84120,,,,260831_2346_exp109r1_slot75_shift,8002
a,arrival_rate_norm,83.51667,0.79445,,,,260831_2346_exp109r1_slot75_shift,8002
a,arrival_rate_norm,83.53333,0.78848,,,,260831_2346_exp109r1_slot75_shift,8002
a,arrival_rate_norm,83.55000,0.76561,,,,260831_2346_exp109r1_slot75_shift,8002
a,arrival_rate_norm,83.56667,0.70859,,,,260831_2346_exp109r1_slot75_shift,8002
a,arrival_rate_norm,83.58333,0.76285,,,,260831_2346_exp109r1_slot75_shift,8002
a,arrival_rate_norm,83.60000,0.78992,,,,260831_2346_exp109r1_slot75_shift,8002
a,arrival_rate_norm,83.61667,0.81534,,,,260831_2346_exp109r1_slot75_shift,8002
a,arrival_rate_norm,83.63333,0.87844,,,,260831_2346_exp109r1_slot75_shift,8002
a,arrival_rate_norm,83.65000,0.82330,,,,260831_2346_exp109r1_slot75_shift,8002
a,arrival_rate_norm,83.66667,0.82086,,,,260831_2346_exp109r1_slot75_shift,8002
a,arrival_rate_norm,83.68333,0.84042,,,,260831_2346_exp109r1_slot75_shift,8002
a,arrival_rate_norm,83.70000,0.87767,,,,260831_2346_exp109r1_slot75_shift,8002
a,arrival_rate_norm,83.71667,0.83136,,,,260831_2346_exp109r1_slot75_shift,8002
a,arrival_rate_norm,83.73333,0.87722,,,,260831_2346_exp109r1_slot75_shift,8002
a,arrival_rate_norm,83.75000,0.87170,,,,260831_2346_exp109r1_slot75_shift,8002
a,arrival_rate_norm,83.76667,0.86363,,,,260831_2346_exp109r1_slot75_shift,8002
a,arrival_rate_norm,83.78333,0.82064,,,,260831_2346_exp109r1_slot75_shift,8002
a,arrival_rate_norm,83.80000,0.86617,,,,260831_2346_exp109r1_slot75_shift,8002
a,arrival_rate_norm,83.81667,0.92596,,,,260831_2346_exp109r1_slot75_shift,8002
a,arrival_rate_norm,83.83333,0.86783,,,,260831_2346_exp109r1_slot75_shift,8002
a,arrival_rate_norm,83.85000,0.95104,,,,260831_2346_exp109r1_slot75_shift,8002
a,arrival_rate_norm,83.86667,0.87623,,,,260831_2346_exp109r1_slot75_shift,8002
a,arrival_rate_norm,83.88333,0.91005,,,,260831_2346_exp109r1_slot75_shift,8002
a,arrival_rate_norm,83.90000,0.88463,,,,260831_2346_exp109r1_slot75_shift,8002
a,arrival_rate_norm,83.91667,0.94928,,,,260831_2346_exp109r1_slot75_shift,8002
a,arrival_rate_norm,83.93333,0.93524,,,,260831_2346_exp109r1_slot75_shift,8002
a,arrival_rate_norm,83.95000,0.95049,,,,260831_2346_exp109r1_slot75_shift,8002
a,arrival_rate_norm,83.96667,0.99050,,,,260831_2346_exp109r1_slot75_shift,8002
a,arrival_rate_norm,83.98333,0.94740,,,,260831_2346_exp109r1_slot75_shift,8002
a,arrival_rate_norm,84.00000,0.94696,,,,260831_2346_exp109r1_slot75_shift,8002
a,arrival_rate_norm,84.01667,0.86463,,,,260831_2346_exp109r1_slot75_shift,8002
a,arrival_rate_norm,84.03333,0.90618,,,,260831_2346_exp109r1_slot75_shift,8002
a,arrival_rate_norm,84.05000,0.89369,,,,260831_2346_exp109r1_slot75_shift,8002
a,arrival_rate_norm,84.06667,0.87601,,,,260831_2346_exp109r1_slot75_shift,8002
a,arrival_rate_norm,84.08333,0.83236,,,,260831_2346_exp109r1_slot75_shift,8002
a,arrival_rate_norm,84.10000,0.87214,,,,260831_2346_exp109r1_slot75_shift,8002
a,arrival_rate_norm,84.11667,0.85998,,,,260831_2346_exp109r1_slot75_shift,8002
a,arrival_rate_norm,84.13333,0.90408,,,,260831_2346_exp109r1_slot75_shift,8002
a,arrival_rate_norm,84.15000,0.90540,,,,260831_2346_exp109r1_slot75_shift,8002
a,arrival_rate_norm,84.16667,0.83247,,,,260831_2346_exp109r1_slot75_shift,8002
a,arrival_rate_norm,84.18333,0.89601,,,,260831_2346_exp109r1_slot75_shift,8002
a,arrival_rate_norm,84.20000,0.89347,,,,260831_2346_exp109r1_slot75_shift,8002
a,arrival_rate_norm,84.21667,0.95657,,,,260831_2346_exp109r1_slot75_shift,8002
a,arrival_rate_norm,84.23333,0.90728,,,,260831_2346_exp109r1_slot75_shift,8002
a,arrival_rate_norm,84.25000,0.85357,,,,260831_2346_exp109r1_slot75_shift,8002
a,arrival_rate_norm,84.26667,0.86385,,,,260831_2346_exp109r1_slot75_shift,8002
a,arrival_rate_norm,84.28333,0.92253,,,,260831_2346_exp109r1_slot75_shift,8002
a,arrival_rate_norm,84.30000,0.95127,,,,260831_2346_exp109r1_slot75_shift,8002
a,arrival_rate_norm,84.31667,0.85601,,,,260831_2346_exp109r1_slot75_shift,8002
a,arrival_rate_norm,84.33333,0.90806,,,,260831_2346_exp109r1_slot75_shift,8002
a,arrival_rate_norm,84.35000,0.93480,,,,260831_2346_exp109r1_slot75_shift,8002
a,arrival_rate_norm,84.36667,0.86662,,,,260831_2346_exp109r1_slot75_shift,8002
a,arrival_rate_norm,84.38333,0.86761,,,,260831_2346_exp109r1_slot75_shift,8002
a,arrival_rate_norm,84.40000,0.83490,,,,260831_2346_exp109r1_slot75_shift,8002
a,arrival_rate_norm,84.41667,0.90253,,,,260831_2346_exp109r1_slot75_shift,8002
a,arrival_rate_norm,84.43333,0.89822,,,,260831_2346_exp109r1_slot75_shift,8002
a,arrival_rate_norm,84.45000,0.85700,,,,260831_2346_exp109r1_slot75_shift,8002
a,arrival_rate_norm,84.46667,0.93038,,,,260831_2346_exp109r1_slot75_shift,8002
a,arrival_rate_norm,84.48333,0.84275,,,,260831_2346_exp109r1_slot75_shift,8002
a,arrival_rate_norm,84.50000,1.00000,,,,260831_2346_exp109r1_slot75_shift,8002
a,arrival_rate_norm,84.51667,0.89137,,,,260831_2346_exp109r1_slot75_shift,8002
a,arrival_rate_norm,84.53333,0.90109,,,,260831_2346_exp109r1_slot75_shift,8002
a,arrival_rate_norm,84.55000,0.90330,,,,260831_2346_exp109r1_slot75_shift,8002
a,arrival_rate_norm,84.56667,0.86463,,,,260831_2346_exp109r1_slot75_shift,8002
a,arrival_rate_norm,84.58333,0.88043,,,,260831_2346_exp109r1_slot75_shift,8002
a,arrival_rate_norm,84.60000,0.89093,,,,260831_2346_exp109r1_slot75_shift,8002
a,arrival_rate_norm,84.61667,0.89413,,,,260831_2346_exp109r1_slot75_shift,8002
a,arrival_rate_norm,84.63333,0.94696,,,,260831_2346_exp109r1_slot75_shift,8002
a,arrival_rate_norm,84.65000,0.84440,,,,260831_2346_exp109r1_slot75_shift,8002
a,arrival_rate_norm,84.66667,0.87092,,,,260831_2346_exp109r1_slot75_shift,8002
a,arrival_rate_norm,84.68333,0.92121,,,,260831_2346_exp109r1_slot75_shift,8002
a,arrival_rate_norm,84.70000,0.82175,,,,260831_2346_exp109r1_slot75_shift,8002
a,arrival_rate_norm,84.71667,0.83214,,,,260831_2346_exp109r1_slot75_shift,8002
a,arrival_rate_norm,84.73333,0.84938,,,,260831_2346_exp109r1_slot75_shift,8002
a,arrival_rate_norm,84.75000,0.83954,,,,260831_2346_exp109r1_slot75_shift,8002
a,arrival_rate_norm,84.76667,0.83258,,,,260831_2346_exp109r1_slot75_shift,8002
a,arrival_rate_norm,84.78333,0.89192,,,,260831_2346_exp109r1_slot75_shift,8002
a,arrival_rate_norm,84.80000,0.86485,,,,260831_2346_exp109r1_slot75_shift,8002
a,arrival_rate_norm,84.81667,0.76881,,,,260831_2346_exp109r1_slot75_shift,8002
a,arrival_rate_norm,84.83333,0.83446,,,,260831_2346_exp109r1_slot75_shift,8002
a,arrival_rate_norm,84.85000,0.86838,,,,260831_2346_exp109r1_slot75_shift,8002
a,arrival_rate_norm,84.86667,0.93590,,,,260831_2346_exp109r1_slot75_shift,8002
a,arrival_rate_norm,84.88333,0.90463,,,,260831_2346_exp109r1_slot75_shift,8002
a,arrival_rate_norm,84.90000,0.91104,,,,260831_2346_exp109r1_slot75_shift,8002
a,arrival_rate_norm,84.91667,0.87059,,,,260831_2346_exp109r1_slot75_shift,8002
a,arrival_rate_norm,84.93333,0.93646,,,,260831_2346_exp109r1_slot75_shift,8002
a,arrival_rate_norm,84.95000,0.87302,,,,260831_2346_exp109r1_slot75_shift,8002
a,arrival_rate_norm,84.96667,0.93104,,,,260831_2346_exp109r1_slot75_shift,8002
a,arrival_rate_norm,84.98333,0.88982,,,,260831_2346_exp109r1_slot75_shift,8002
a,arrival_rate_norm,85.00000,0.91601,,,,260831_2346_exp109r1_slot75_shift,8002
a,arrival_rate_norm,85.01667,0.97425,,,,260831_2346_exp109r1_slot75_shift,8002
a,arrival_rate_norm,85.03333,0.93159,,,,260831_2346_exp109r1_slot75_shift,8002
a,arrival_rate_norm,85.05000,0.91623,,,,260831_2346_exp109r1_slot75_shift,8002
a,arrival_rate_norm,85.06667,0.90772,,,,260831_2346_exp109r1_slot75_shift,8002
a,arrival_rate_norm,85.08333,0.85656,,,,260831_2346_exp109r1_slot75_shift,8002
a,arrival_rate_norm,85.10000,0.85059,,,,260831_2346_exp109r1_slot75_shift,8002
a,arrival_rate_norm,85.11667,0.84728,,,,260831_2346_exp109r1_slot75_shift,8002
a,arrival_rate_norm,85.13333,0.89634,,,,260831_2346_exp109r1_slot75_shift,8002
a,arrival_rate_norm,85.15000,0.87369,,,,260831_2346_exp109r1_slot75_shift,8002
a,arrival_rate_norm,85.16667,0.89413,,,,260831_2346_exp109r1_slot75_shift,8002
a,arrival_rate_norm,85.18333,0.90496,,,,260831_2346_exp109r1_slot75_shift,8002
a,arrival_rate_norm,85.20000,0.83236,,,,260831_2346_exp109r1_slot75_shift,8002
a,arrival_rate_norm,85.21667,0.88463,,,,260831_2346_exp109r1_slot75_shift,8002
a,arrival_rate_norm,85.23333,0.81854,,,,260831_2346_exp109r1_slot75_shift,8002
a,arrival_rate_norm,85.25000,0.83015,,,,260831_2346_exp109r1_slot75_shift,8002
a,arrival_rate_norm,85.26667,0.84971,,,,260831_2346_exp109r1_slot75_shift,8002
a,arrival_rate_norm,85.28333,0.88043,,,,260831_2346_exp109r1_slot75_shift,8002
a,arrival_rate_norm,85.30000,0.83413,,,,260831_2346_exp109r1_slot75_shift,8002
a,arrival_rate_norm,85.31667,0.82495,,,,260831_2346_exp109r1_slot75_shift,8002
a,arrival_rate_norm,85.33333,0.88717,,,,260831_2346_exp109r1_slot75_shift,8002
a,arrival_rate_norm,85.35000,0.90032,,,,260831_2346_exp109r1_slot75_shift,8002
a,arrival_rate_norm,85.36667,0.90076,,,,260831_2346_exp109r1_slot75_shift,8002
a,arrival_rate_norm,85.38333,0.88242,,,,260831_2346_exp109r1_slot75_shift,8002
a,arrival_rate_norm,85.40000,0.89126,,,,260831_2346_exp109r1_slot75_shift,8002
a,arrival_rate_norm,85.41667,0.88684,,,,260831_2346_exp109r1_slot75_shift,8002
a,arrival_rate_norm,85.43333,0.87369,,,,260831_2346_exp109r1_slot75_shift,8002
a,arrival_rate_norm,85.45000,0.88385,,,,260831_2346_exp109r1_slot75_shift,8002
a,arrival_rate_norm,85.46667,0.88463,,,,260831_2346_exp109r1_slot75_shift,8002
a,arrival_rate_norm,85.48333,0.89015,,,,260831_2346_exp109r1_slot75_shift,8002
a,arrival_rate_norm,85.50000,0.88010,,,,260831_2346_exp109r1_slot75_shift,8002
a,arrival_rate_norm,85.51667,0.81313,,,,260831_2346_exp109r1_slot75_shift,8002
a,arrival_rate_norm,85.53333,0.91513,,,,260831_2346_exp109r1_slot75_shift,8002
a,arrival_rate_norm,85.55000,0.91645,,,,260831_2346_exp109r1_slot75_shift,8002
a,arrival_rate_norm,85.56667,0.92894,,,,260831_2346_exp109r1_slot75_shift,8002
a,arrival_rate_norm,85.58333,0.86860,,,,260831_2346_exp109r1_slot75_shift,8002
a,arrival_rate_norm,85.60000,0.90971,,,,260831_2346_exp109r1_slot75_shift,8002
a,arrival_rate_norm,85.61667,0.89590,,,,260831_2346_exp109r1_slot75_shift,8002
a,arrival_rate_norm,85.63333,0.89203,,,,260831_2346_exp109r1_slot75_shift,8002
a,arrival_rate_norm,85.65000,0.83269,,,,260831_2346_exp109r1_slot75_shift,8002
a,arrival_rate_norm,85.66667,0.85899,,,,260831_2346_exp109r1_slot75_shift,8002
a,arrival_rate_norm,85.68333,0.97293,,,,260831_2346_exp109r1_slot75_shift,8002
